id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
8167,embankment,,aterro,B1,noun,,,We walked along the embankment to enjoy the view of the river.,Nós caminhamos ao longo da margem para aproveitar a vista do rio.,
8400,inset,,inserção,A1,noun,,,,,
8169,empiricism,,empirismo,B1,noun,,,Many scientists believe that empiricism is important for discovering new facts about the world.,Muitos cientistas acreditam que o empirismo é importante para descobrir novos fatos sobre o mundo.,
8263,follicular,,folicular,B2,adjective,,,,,
8170,entitlement,,direito,B1,noun,,,Many people believe that having a job gives them a sense of entitlement to certain benefits.,Muitas pessoas acreditam que ter um emprego lhes dá um senso de direito a certos benefícios.,
8177,ester,,éster,B1,noun,,,The chemist explained that an ester is responsible for the sweet smell of many fruits.,O químico explicou que um éster é responsável pelo cheiro doce de muitas frutas.,
8416,indemnity,,indenização,A1,noun,,,,,
8418,interlude,,interlúdio,A1,noun,,,We had a short interlude during the movie to eat popcorn.,Tivemos um curto intervalo durante o filme para comer pipoca.,
8267,gallant,,galante,B2,adjective,,,,,
8180,emery,,esmeril,B1,noun,,,I used an emery board to smooth the rough edges of my nails.,Eu usei uma lixa de unha para suavizar as bordas ásperas das minhas unhas.,
8184,embolism,,embolia,B1,noun,,,The doctor explained that an embolism can block blood flow and cause serious health problems.,O médico explicou que uma embolia pode bloquear o fluxo sanguíneo e causar sérios problemas de saúde.,
8186,enthalpy,,entalpia,B1,noun,,,The scientist explained that the enthalpy of the reaction helps us understand how much heat is produced.,O cientista explicou que a entalpia da reação nos ajuda a entender quanto calor é produzido.,
8420,inconvenient,,inconveniente,A1,noun,,,,,
8271,grandiose,,grandioso,B2,adjective,,,,,
8201,elk,,alce,B1,noun,,,I saw an elk while hiking in the national park last weekend.,Eu vi um alce enquanto caminhava no parque nacional no último fim de semana.,
8297,grimly,,sombrimente,B2,adjective,,,She smiled grimly as she prepared for the challenging task ahead.,Ela sorriu de forma sombria enquanto se preparava para a tarefa desafiadora que tinha pela frente.,
8421,intelligentsia,,intelectualidade,A1,noun,,,,,
8316,grassroots,,base,C1,adjective,,,,,
8440,interpolation,,interpolação,A1,noun,,,The teacher explained interpolation to help us understand the math problem better.,O professor explicou a interpolação para nos ajudar a entender melhor o problema de matemática.,
8202,encryption,,criptografia,B1,noun,,,Many websites use encryption to protect your personal information online.,Muitos sites usam criptografia para proteger suas informações pessoais online.,
8211,emigrated,,emigrado,B1,verb,,,She emigrated to Canada last year to find better job opportunities.,,
8448,judicious,,judicioso,A1,adjective,,,It is judicious to save money for emergencies.,É prudente economizar dinheiro para emergências.,
8213,fervent,,fervoroso,B1,adjective,,,She is a fervent supporter of the local soccer team.,Ela é uma apoiadora fervorosa do time de futebol local.,
8326,glutathione,,glutationa,C1,noun,,,Many health enthusiasts take supplements containing glutathione to support their body's detoxification processes.,,
8455,jubilee,,jubileu,A1,noun,,,We will celebrate the jubilee with a big party.,Nós vamos celebrar o jubileu com uma grande festa.,
8214,forlorn,,desolado,B1,verb,,,"She sat on the bench, looking forlorn as she waited for her friend to arrive.","Ela se sentou no banco, parecendo triste enquanto esperava a chegada da amiga.",
8329,havoc,,estragos,C1,noun,,,"The unexpected storm wreaked havoc on the city's infrastructure, leaving many residents without power for days.",,
8463,jaundice,,icterícia,A2,noun,,,The doctor said that the baby has jaundice and needs treatment.,O médico disse que o bebê tem icterícia e precisa de tratamento.,
8217,forsaken,,abandonado,B1,verb,,,She felt forsaken when her friends stopped talking to her.,,
8476,justifications,,justificativas,A2,noun,,,The teacher asked us to write our justifications for choosing that book.,O professor nos pediu para escrever nossas justificativas para escolher aquele livro.,
8330,halo,,auréola,C1,noun,,,,,
8477,jeep,,jip,A2,noun,,,I want to ride in a jeep when we go to the mountains.,Eu quero andar de jipe quando formos para as montanhas.,
8478,jute,,juta,A2,noun,,,"The bag is made of jute, which is strong and eco-friendly.","A bolsa é feita de juta, que é resistente e ecológica.",
8227,forage,,forragem,B2,noun,,,,,
8480,jun,,junho,A2,noun,,,"My birthday is in jun, and I am very excited to celebrate it.","Meu aniversário é em junho, e estou muito animado para celebrá-lo.",
8339,hank,,novelo,C1,noun,,,,,
8484,jackets,,jaquetas,A2,noun,,,I have two jackets for the cold weather.,Eu tenho duas jaquetas para o tempo frio.,
8229,forcibly,,forçosamente,B2,adverb,,,,,
8495,kemp,,cabelo áspero,A2,noun,,,Her hair is very thick and has a lot of kemp.,O cabelo dela é muito grosso e tem muito kemp.,
8340,hazel,,avelã,C1,noun,,,,,
8496,kibbutz,,kibutz,A2,noun,,,I visited a kibbutz in Israel and learned about their way of life.,Eu visitei um kibutz em Israel e aprendi sobre o estilo de vida deles.,
8239,facilitator,,facilitador,B2,noun,,,,,
8353,harden,,endurecer,C1,verb,,,,,
8510,lament,,lamentar,B1,noun,,,,,
8243,ferment,,fermentar,B2,noun,,,The process of ferment can create delicious flavors in homemade yogurt.,O processo de fermentação pode criar sabores deliciosos no iogurte caseiro.,
8358,hamiltonian,,hamiltoniano,C2,adjective,,,The physicist presented a compelling argument for the significance of the hamiltonian in understanding the dynamics of complex systems.,,
8511,lush,,luxuriante,B1,adjective,,,The garden was filled with lush plants and colorful flowers.,,
8244,foundry,,fundição,B2,noun,,,,,
8362,indignant,,indignado,C2,adjective,,,She felt indignant when her hard work was overlooked during the promotion meeting.,Ela se sentiu indignada quando seu trabalho árduo foi ignorado durante a reunião de promoção.,
8520,labyrinth,,labirinto,B1,noun,,,"The children played in the garden, running around the maze that looked like a labyrinth.","As crianças brincaram no jardim, correndo pelo labirinto que parecia um labirinto.",
8246,foraging,,forrageamento,B2,verb,,,The children enjoyed foraging for wild berries in the forest during their summer camp.,As crianças se divertiram colhendo frutas silvestres na floresta durante o acampamento de verão.,
8363,inadvertently,,inadvertidamente,C2,adverb,,,She inadvertently revealed the surprise party plans during a casual conversation.,Ela revelou inadvertidamente os planos da festa surpresa durante uma conversa casual.,
8527,lavender,,lavanda,B1,noun,,,I love the smell of lavender when I walk through the garden.,Eu amo o cheiro de lavanda quando caminho pelo jardim.,
8257,follicle,,folículo,B2,noun,,,The doctor explained that each hair grows from a tiny structure called a follicle.,O médico explicou que cada cabelo cresce a partir de uma pequena estrutura chamada folículo.,
8538,larynx,,laringe,B1,noun,,,,,
8376,incur,,incorrer,A1,verb,,,"If you forget to pay the bill, you will incur a fee.","Se você esquecer de pagar a conta, você terá uma taxa.",
8258,forceps,,fórceps,B2,noun,,,The dentist used forceps to carefully remove the decayed tooth from my mouth.,O dentista usou pinças para remover cuidadosamente o dente cariado da minha boca.,
8539,lupus,,lúpus,B1,noun,,,"My friend was diagnosed with lupus, so she has to be careful about her health.","Minha amiga foi diagnosticada com lúpus, então ela precisa ter cuidado com a saúde dela.",
8261,formalism,,formalismo,B2,noun,,,,,
8400,inset,,inserção,A1,noun,,,I put an inset of my cat in the photo album.,,
8543,laborer,,trabalhador,B1,noun,,,The laborer worked hard all day to finish the construction project on time.,O operário trabalhou duro o dia todo para terminar o projeto de construção a tempo.,
8263,follicular,,folicular,B2,adjective,,,The doctor explained that the follicular phase of the menstrual cycle is important for understanding fertility.,O médico explicou que a fase folicular do ciclo menstrual é importante para entender a fertilidade.,
8416,indemnity,,indenização,A1,noun,,,The company gave her an indemnity for the car accident.,A empresa deu a ela uma indenização pelo acidente de carro.,
8267,gallant,,galante,B2,adjective,,,He was gallant enough to open the door for her as they entered the restaurant.,Ele foi galante o suficiente para abrir a porta para ela ao entrarem no restaurante.,
8546,lubrication,,lubrificação,B1,noun,,,The mechanic explained that proper lubrication is important for keeping the engine running smoothly.,O mecânico explicou que a lubrificação adequada é importante para manter o motor funcionando suavemente.,
8418,interlude,,interlúdio,A1,noun,,,We had a short interlude before the next song started.,Tivemos um curto intervalo antes da próxima música começar.,
8552,malaise,,mal-estar,B1,noun,,,"After working long hours without a break, I felt a deep sense of malaise.",,
8271,grandiose,,grandioso,B2,adjective,,,The architect designed a grandiose building that impressed everyone in the city.,,
8420,inconvenient,,inconveniente,A1,noun,,,It is inconvenient to go shopping when it rains.,,
8297,grimly,,sombrimente,B2,adjective,,,She smiled grimly as she prepared for the difficult conversation ahead.,Ela sorriu de forma sombria enquanto se preparava para a difícil conversa que tinha pela frente.,
8421,intelligentsia,,intelectualidade,A1,noun,,,The intelligentsia often discusses new ideas in the café.,A intelligentsia frequentemente discute novas ideias no café.,
8558,metamorphosis,,metamorfose,B1,noun,,,,,
8316,grassroots,,base,C1,adjective,,,,,
8559,meagre,,escasso,B1,noun,,,The meagre amount of food in the fridge made me realize I needed to go grocery shopping soon.,A quantidade escassa de comida na geladeira me fez perceber que eu precisava ir ao supermercado em breve.,
8440,interpolation,,interpolação,A1,noun,,,,,
8560,melodic,,melódico,B1,adjective,,,The singer's voice was so melodic that everyone in the audience felt relaxed.,,
8326,glutathione,,glutationa,C1,noun,,,Research has shown that increasing levels of glutathione in the body can enhance overall health and improve the immune response.,Pesquisas mostraram que o aumento dos níveis de glutationa no corpo pode melhorar a saúde geral e fortalecer a resposta imunológica.,
8448,judicious,,judicioso,A1,adjective,,,She made a judicious choice by saving money for her trip.,,
8329,havoc,,estragos,C1,noun,,,"The sudden storm wreaked havoc on the town, leaving many residents without power for days.","A tempestade repentina causou estragos na cidade, deixando muitos moradores sem energia por dias.",
8455,jubilee,,jubileu,A1,noun,,,We celebrate the jubilee of our town every year with a big party.,,
8569,medulla,,medula,B1,noun,,,The doctor explained that the medulla controls important functions like breathing and heart rate.,O médico explicou que a medula controla funções importantes como a respiração e a frequência cardíaca.,
8330,halo,,auréola,C1,noun,,,"As the sun set behind the mountains, a beautiful halo formed around the moon, illuminating the night sky with a soft glow.",,
8575,messianic,,messianico,B1,adjective,,,His speech had a messianic quality that inspired many people to follow him.,,
8463,jaundice,,icterícia,A2,noun,,,The doctor said that the baby has jaundice and needs to be treated.,O médico disse que o bebê tem icterícia e precisa ser tratado.,
8339,hank,,novelo,C1,noun,,,She carefully selected a vibrant hank of yarn to begin her intricate knitting project.,Ela selecionou cuidadosamente um novelo vibrante de lã para começar seu intricado projeto de tricô.,
8476,justifications,,justificativas,A2,noun,,,The teacher asked us to give our justifications for choosing that book.,,
8576,mercenaries,,mercenários,B1,noun,,,The country hired mercenaries to help protect its borders from attacks.,,
8340,hazel,,avelã,C1,noun,,,She admired the intricate patterns of the hazel leaves as they danced in the gentle autumn breeze.,Ela admirava os intrincados padrões das folhas de avelã enquanto dançavam na suave brisa de outono.,
8477,jeep,,jip,A2,noun,,,I want to ride in a jeep during our trip to the mountains.,,
8577,metastasis,,metástase,B1,noun,,,The doctor explained that the cancer had spread to other parts of the body due to metastasis.,O médico explicou que o câncer havia se espalhado para outras partes do corpo devido à metástase.,
8578,merlin,,merlim,B1,noun,,,I saw a beautiful merlin flying over the lake during my hike yesterday.,Eu vi um belo falcão-merlin voando sobre o lago durante minha caminhada ontem.,
8353,harden,,endurecer,C1,verb,,,,,
8478,jute,,juta,A2,noun,,,"The bag is made of jute, which is strong and good for the environment.",,
8584,mer,,mar,B2,noun,,,,,
8358,hamiltonian,,hamiltoniano,C2,adjective,,,The physicist presented a groundbreaking theory that redefined the concept of a hamiltonian system in quantum mechanics.,,
8585,medullary,,medular,B2,adjective,,,"The doctor explained that the injury affected the medullary region of the spinal cord, which could impact mobility.","O médico explicou que a lesão afetou a região medular da medula espinhal, o que pode impactar a mobilidade.",
8480,jun,,junho,A2,noun,,,,,
8590,menstruation,,menstruação,B2,noun,,,Many women experience physical and emotional changes during menstruation.,Muitas mulheres experimentam mudanças físicas e emocionais durante a menstruação.,
8604,negligent,,negligente,B2,adjective,,,"The manager was criticized for being negligent in his duties, which led to several important deadlines being missed.","O gerente foi criticado por ser negligente em suas funções, o que levou ao não cumprimento de vários prazos importantes.",
8362,indignant,,indignado,C2,adjective,,,,,
8484,jackets,,jaquetas,A2,noun,,,,,
8605,nomadic,,nômade,B2,adjective,,,"Many cultures around the world still lead a nomadic lifestyle, moving from place to place in search of food and shelter.","Muitas culturas ao redor do mundo ainda levam um estilo de vida nômade, mudando-se de lugar em lugar em busca de comida e abrigo.",
8610,neurosis,,neurose,B2,noun,,,Many people seek therapy to help manage their neurosis and improve their mental well-being.,Muitas pessoas buscam terapia para ajudar a lidar com sua neurose e melhorar seu bem-estar mental.,
8495,kemp,,cabelo áspero,A2,noun,,,Her hair is very thick and has a kemp texture.,O cabelo dela é muito grosso e tem uma textura áspera.,
8363,inadvertently,,inadvertidamente,C2,adverb,,,,,
8618,normalization,,normalização,B2,noun,,,The normalization of data in the report made it much easier to understand the trends over the past year.,,
8376,incur,,incorrer,A1,verb,,,"If you are late, you may incur a fee.","Se você se atrasar, pode ter que pagar uma taxa.",
8496,kibbutz,,kibutz,A2,noun,,,I visited a kibbutz in Israel and learned about their way of life.,Eu visitei um kibutz em Israel e aprendi sobre o estilo de vida deles.,
8510,lament,,lamentar,B1,noun,,,She felt a deep lament for the lost time they could have spent together.,Ela sentiu um profundo lamento pelo tempo perdido que poderiam ter passado juntos.,
8400,inset,,inserção,A1,noun,,,I put a small inset of my dog in my photo album.,Eu coloquei uma pequena foto do meu cachorro no meu álbum de fotos.,
8619,nodding,,acenando,B2,verb,,,She was nodding in agreement as her friend shared the exciting news.,,
8622,nouveau,,novo,B2,adjective,,,"She decided to buy a nouveau dress for the party, excited to show off her new style.","Ela decidiu comprar um vestido novo para a festa, animada para exibir seu novo estilo.",
8511,lush,,luxuriante,B1,adjective,,,The garden was full of lush plants and colorful flowers.,O jardim estava cheio de plantas exuberantes e flores coloridas.,
8416,indemnity,,indenização,A1,noun,,,The company gave him an indemnity for the damage to his car.,A empresa lhe deu uma indenização pelo dano ao seu carro.,
8626,nozzle,,bico,B2,noun,,,Make sure to adjust the nozzle on the hose to control the water flow while you water the garden.,,
8418,interlude,,interlúdio,A1,noun,,,,,
8520,labyrinth,,labirinto,B1,noun,,,,,
8631,neoplastic,,neoplásico,B2,adjective,,,"The doctor explained that the biopsy results showed neoplastic changes in the tissue, indicating a potential tumor.","O médico explicou que os resultados da biópsia mostraram alterações neoplásicas no tecido, indicando um potencial tumor.",
8633,neurotransmitter,,neurotransmissor,B2,noun,,,"Exercise can increase the levels of the neurotransmitter serotonin, which helps improve mood and reduce anxiety.","O exercício pode aumentar os níveis do neurotransmissor serotonina, que ajuda a melhorar o humor e reduzir a ansiedade.",
8420,inconvenient,,inconveniente,A1,noun,,,,,
8527,lavender,,lavanda,B1,noun,,,,,
8642,obstinate,,teimoso,B2,adjective,,,Her obstinate refusal to change her mind made it difficult to reach a compromise.,Sua recusa obstinada em mudar de ideia dificultou a busca por um compromisso.,
8654,ordnance,,munição,C1,noun,,,The military's careful management of ordnance is crucial for ensuring the safety of both soldiers and civilians during operations.,,
8421,intelligentsia,,intelectualidade,A1,noun,,,The intelligentsia often discusses new ideas at the café.,A intelligentsia frequentemente discute novas ideias no café.,
8538,larynx,,laringe,B1,noun,,,The doctor explained that the larynx is important for producing sound when we speak.,O médico explicou que a laringe é importante para produzir som quando falamos.,
8440,interpolation,,interpolação,A1,noun,,,The teacher explained interpolation in our math class today.,O professor explicou interpolação na nossa aula de matemática hoje.,
8656,obligated,,obrigado,C1,verb,,,,,
8539,lupus,,lúpus,B1,noun,,,"My friend has lupus, so she needs to take special care of her health.","Minha amiga tem lúpus, então ela precisa ter cuidados especiais com a saúde dela.",
8448,judicious,,judicioso,A1,adjective,,,It is judicious to save money for future needs.,É sensato economizar dinheiro para necessidades futuras.,
8543,laborer,,trabalhador,B1,noun,,,The laborer worked hard all day to finish the construction project on time.,,
8658,ordinate,,ordenada,C1,noun,,,,,
8455,jubilee,,jubileu,A1,noun,,,We will celebrate our city's jubilee with a big party.,Nós vamos celebrar o jubileu da nossa cidade com uma grande festa.,
8546,lubrication,,lubrificação,B1,noun,,,The mechanic explained that proper lubrication is important for keeping the engine running smoothly.,O mecânico explicou que a lubrificação adequada é importante para manter o motor funcionando suavemente.,
8463,jaundice,,icterícia,A2,noun,,,The doctor said that the baby has jaundice and needs to be treated.,O médico disse que o bebê tem icterícia e precisa ser tratado.,
8672,obituary,,obituário,C1,noun,,,,,
8552,malaise,,mal-estar,B1,noun,,,"After working long hours without a break, I felt a sense of malaise that made me want to rest.","Depois de trabalhar longas horas sem uma pausa, senti um mal-estar que me fez querer descansar.",
8558,metamorphosis,,metamorfose,B1,noun,,,,,
8476,justifications,,justificativas,A2,noun,,,The teacher asked us to give our justifications for the answers on the test.,,
8676,otter,,lontra,C1,noun,,,"During our visit to the coastal reserve, we were fortunate enough to spot an otter gracefully gliding through the water in search of its next meal.",,
8559,meagre,,escasso,B1,noun,,,"The restaurant offered a meagre selection of desserts, so we decided to go somewhere else.","O restaurante oferecia uma seleção escassa de sobremesas, então decidimos ir a outro lugar.",
8677,overland,,terrestre,C1,noun,,,"The expedition team decided to take the overland route to reach the remote village, believing it would offer a more authentic experience of the local culture.","A equipe da expedição decidiu seguir pela rota terrestre para alcançar a vila remota, acreditando que isso proporcionaria uma experiência mais autêntica da cultura local.",
8477,jeep,,jip,A2,noun,,,,,
8685,ophthalmology,,oftalmologia,C1,noun,,,,,
8560,melodic,,melódico,B1,adjective,,,,,
8478,jute,,juta,A2,noun,,,"The bag is made of jute, which is strong and eco-friendly.","A bolsa é feita de juta, que é resistente e ecológica.",
8706,potentiality,,potencialidade,C1,noun,,,The potentiality of renewable energy sources to transform our economy is becoming increasingly recognized by policymakers.,,
8480,jun,,junho,A2,noun,,,"My birthday is in jun, and I will have a big party.","Meu aniversário é em junho, e eu vou ter uma grande festa.",
8569,medulla,,medula,B1,noun,,,The doctor explained that the medulla is an important part of the brain that helps control breathing.,O médico explicou que a medula é uma parte importante do cérebro que ajuda a controlar a respiração.,
8718,posterity,,posteridade,C2,noun,,,The decisions we make today will inevitably shape the future of our planet and the well-being of posterity.,As decisões que tomamos hoje inevitavelmente moldarão o futuro do nosso planeta e o bem-estar das gerações futuras.,
8484,jackets,,jaquetas,A2,noun,,,,,
8575,messianic,,messianico,B1,adjective,,,The speaker had a messianic vision of changing the world for the better.,,
8729,postpone,,adiar,C2,verb,,,"Due to unforeseen circumstances, we had no choice but to postpone the conference until next month.",,
8495,kemp,,cabelo áspero,A2,noun,,,Her hair is very thick and has a kemp texture.,O cabelo dela é muito grosso e tem uma textura áspera.,
8576,mercenaries,,mercenários,B1,noun,,,Some countries hire mercenaries to help protect their borders during conflicts.,Alguns países contratam mercenários para ajudar a proteger suas fronteiras durante conflitos.,
8736,potentialities,,potencialidades,C2,noun,,,,,
8496,kibbutz,,kibutz,A2,noun,,,I visited a kibbutz in Israel and learned about farming and community life.,,
8577,metastasis,,metástase,B1,noun,,,,,
8510,lament,,lamentar,B1,noun,,,Her lament for the lost time made everyone feel sad.,Seu lamento pelo tempo perdido fez todos se sentirem tristes.,
8511,lush,,luxuriante,B1,adjective,,,The garden was filled with lush plants and colorful flowers.,O jardim estava cheio de plantas exuberantes e flores coloridas.,
8739,positivism,,positivismo,A1,noun,,,Positivism is a way of thinking that focuses on facts and real things.,,
8578,merlin,,merlim,B1,noun,,,I saw a beautiful merlin flying over the lake during our hike.,Eu vi um belo falcão-merlin voando sobre o lago durante nossa trilha.,
8746,postscript,,Pós-escrito,A1,noun,,,I wrote a letter to my friend and added a postscript at the end.,Eu escrevi uma carta para o meu amigo e adicionei um pós-escrito no final.,
8520,labyrinth,,labirinto,B1,noun,,,The children were excited to explore the labyrinth in the park during their school trip.,As crianças estavam animadas para explorar o labirinto no parque durante a viagem escolar.,
8584,mer,,mar,B2,noun,,,"We spent the afternoon relaxing by the mer, enjoying the sound of the waves.","Passamos a tarde relaxando à beira-mar, apreciando o som das ondas.",
8756,quaint,,pitoresco,A1,adjective,,,"The village is quaint and has many small, colorful houses.",A vila é pitoresca e tem muitas casas pequenas e coloridas.,
8527,lavender,,lavanda,B1,noun,,,,,
8585,medullary,,medular,B2,adjective,,,The doctor explained that the medullary region of the brain is crucial for regulating vital functions.,O médico explicou que a região medular do cérebro é crucial para regular as funções vitais.,
8778,quadratic,,quadrático,A1,noun,,,,,
8590,menstruation,,menstruação,B2,noun,,,Many women experience physical and emotional changes during menstruation.,Muitas mulheres experimentam mudanças físicas e emocionais durante a menstruação.,
8604,negligent,,negligente,B2,adjective,,,"The manager was fired for being negligent in his duties, which led to several important projects falling behind schedule.","O gerente foi demitido por ser negligente em suas funções, o que levou ao atraso de vários projetos importantes.",
8605,nomadic,,nômade,B2,adjective,,,"Many indigenous tribes in the region still maintain a nomadic lifestyle, moving with the seasons in search of food and resources.","Muitas tribos indígenas na região ainda mantêm um estilo de vida nômade, movendo-se com as estações em busca de comida e recursos.",
8538,larynx,,laringe,B1,noun,,,,,
8793,repository,,repositório,A1,noun,,,,,
8610,neurosis,,neurose,B2,noun,,,Her constant worry about small things often led her to feel trapped in a neurosis that affected her daily life.,Sua constante preocupação com pequenas coisas frequentemente a levava a se sentir presa em uma neurose que afetava sua vida diária.,
8618,normalization,,normalização,B2,noun,,,The normalization of the data helped us to better understand the trends in customer behavior.,A normalização dos dados nos ajudou a entender melhor as tendências no comportamento dos clientes.,
8539,lupus,,lúpus,B1,noun,,,,,
8619,nodding,,acenando,B2,verb,,,She was nodding in agreement while listening to her friend's story.,,
8794,resilience,,resiliência,A1,noun,,,Her resilience helps her overcome challenges at school.,,
8543,laborer,,trabalhador,B1,noun,,,The laborer worked hard all day to finish the construction project on time.,,
8622,nouveau,,novo,B2,adjective,,,She decided to buy a nouveau dress for the party to make a fresh impression.,Ela decidiu comprar um vestido novo para a festa para causar uma impressão fresca.,
8546,lubrication,,lubrificação,B1,noun,,,The mechanic explained that proper lubrication is important for keeping the engine running smoothly.,O mecânico explicou que a lubrificação adequada é importante para manter o motor funcionando suavemente.,
8806,resentful,,ressentido,A1,adjective,,,She felt resentful when her friend forgot her birthday.,,
8626,nozzle,,bico,B2,noun,,,She adjusted the nozzle of the garden hose to water the plants more effectively.,Ela ajustou o bico da mangueira do jardim para regar as plantas de forma mais eficaz.,
8552,malaise,,mal-estar,B1,noun,,,"After a long week at work, I often feel a sense of malaise that makes me want to rest.","Depois de uma longa semana de trabalho, muitas vezes sinto um mal-estar que me faz querer descansar.",
8819,revert,,reverter,A1,noun,,,"If you make a mistake, you can always revert to the old version.",,
8631,neoplastic,,neoplásico,B2,adjective,,,,,
8826,rector,,reitor,A2,noun,,,The rector of the university gave a speech to all the students.,O reitor da universidade fez um discurso para todos os alunos.,
8633,neurotransmitter,,neurotransmissor,B2,noun,,,Exercise can increase the levels of a neurotransmitter that helps improve your mood.,O exercício pode aumentar os níveis de um neurotransmissor que ajuda a melhorar o seu humor.,
8558,metamorphosis,,metamorfose,B1,noun,,,The caterpillar undergoes a fascinating metamorphosis to become a beautiful butterfly.,,
8833,regressive,,regressivo,A2,adjective,,,The movie has a regressive plot that goes back in time and shows how people used to live.,,
8559,meagre,,escasso,B1,noun,,,The meagre amount of food in the fridge made me realize I needed to go grocery shopping.,A quantidade escassa de comida na geladeira me fez perceber que eu precisava ir ao supermercado.,
8642,obstinate,,teimoso,B2,adjective,,,"Despite his friends' advice, he remained obstinate about not changing his travel plans.","Apesar dos conselhos de seus amigos, ele permaneceu obstinado em não mudar seus planos de viagem.",
8837,referential,,referencial,A2,adjective,,,The map is referential because it shows where we are going.,O mapa é referencial porque mostra para onde estamos indo.,
8560,melodic,,melódico,B1,adjective,,,,,
8654,ordnance,,munição,C1,noun,,,The military's careful handling of ordnance is crucial to ensuring the safety of both soldiers and civilians in conflict zones.,,
8844,refrained,,absteve-se,A2,verb,,,She refrained from eating too much cake at the party.,Ela se conteve de comer muito bolo na festa.,
8569,medulla,,medula,B1,noun,,,The medulla is an important part of the brain that helps control breathing and heart rate.,A medula é uma parte importante do cérebro que ajuda a controlar a respiração e a frequência cardíaca.,
8845,refraction,,refração,A2,noun,,,The glass of water shows refraction when you look at a straw inside it.,O copo d'água mostra refração quando você olha para um canudo dentro dele.,
8575,messianic,,messianico,B1,adjective,,,His messianic vision inspired many people to believe in a better future.,,
8656,obligated,,obrigado,C1,verb,,,"She felt obligated to attend the meeting, despite her reservations about the topic discussed.",,
8848,renovation,,reforma,A2,noun,,,The renovation of our kitchen will start next week.,,
8658,ordinate,,ordenada,C1,noun,,,"In the context of a Cartesian plane, each point is defined by its abscissa and ordinate, allowing for precise graphical representation of mathematical functions.","No contexto de um plano cartesiano, cada ponto é definido por sua abscissa e ordenada, permitindo uma representação gráfica precisa de funções matemáticas.",
8576,mercenaries,,mercenários,B1,noun,,,Some countries hire mercenaries to help with their security needs.,Alguns países contratam mercenários para ajudar com suas necessidades de segurança.,
8859,reformer,,reformador,A2,noun,,,The teacher is a reformer who wants to change the school rules for the better.,O professor é um reformador que quer mudar as regras da escola para melhor.,
8672,obituary,,obituário,C1,noun,,,,,
8676,otter,,lontra,C1,noun,,,"While kayaking down the river, we were delighted to spot an otter playfully sliding off a rock into the water.","Enquanto fazíamos caiaque pelo rio, ficamos encantados ao avistar uma lontra deslizando de forma brincalhona de uma pedra para a água.",
8876,savior,,salvador,A2,noun,,,The doctor was my savior when I was very sick.,O médico foi meu salvador quando eu estava muito doente.,
8577,metastasis,,metástase,B1,noun,,,The doctor explained that the cancer had spread to other parts of the body due to metastasis.,O médico explicou que o câncer havia se espalhado para outras partes do corpo devido à metástase.,
8677,overland,,terrestre,C1,noun,,,,,
8578,merlin,,merlim,B1,noun,,,,,
8884,salon,,salão,A2,noun,,,I am going to the salon to get my hair cut.,,
8685,ophthalmology,,oftalmologia,C1,noun,,,She decided to specialize in ophthalmology because of her passion for helping people improve their vision.,Ela decidiu se especializar em oftalmologia por causa de sua paixão em ajudar as pessoas a melhorarem sua visão.,
8706,potentiality,,potencialidade,C1,noun,,,The artist's unique style showcases the potentiality of creativity in transforming ordinary experiences into extraordinary works of art.,O estilo único do artista destaca a potencialidade da criatividade em transformar experiências ordinárias em obras de arte extraordinárias.,
8885,saviour,,salvador,A2,noun,,,My friend is my saviour because she always helps me when I am sad.,Minha amiga é minha salvadora porque ela sempre me ajuda quando estou triste.,
8584,mer,,mar,B2,noun,,,,,
8718,posterity,,posteridade,C2,noun,,,"The decisions we make today will undoubtedly shape the future for posterity, making it imperative that we act with foresight and responsibility.","As decisões que tomamos hoje, sem dúvida, moldarão o futuro para as gerações futuras, tornando imperativo que atuemos com previsibilidade e responsabilidade.",
8890,sacraments,,sacramentos,A2,noun,,,Many people celebrate sacraments in their church.,Muitas pessoas celebram sacramentos em sua igreja.,
8729,postpone,,adiar,C2,verb,,,"Due to unforeseen circumstances, we had no choice but to postpone the conference until next month.","Devido a circunstâncias imprevistas, não tivemos outra escolha a não ser adiar a conferência para o próximo mês.",
8585,medullary,,medular,B2,adjective,,,,,
8903,tempest,,tempestade,B1,noun,,,The storm turned into a fierce tempest that shook the entire village.,A tempestade se transformou em uma fúria que abalou toda a vila.,
8908,tenets,,princípios,B1,noun,,,The tenets of good communication include listening carefully and speaking clearly.,Os princípios de uma boa comunicação incluem ouvir atentamente e falar claramente.,
8736,potentialities,,potencialidades,C2,noun,,,The artist's innovative approach to design revealed new potentialities that had previously gone unexplored in the field.,A abordagem inovadora do artista em design revelou novas potencialidades que anteriormente haviam permanecido inexploradas no campo.,
8590,menstruation,,menstruação,B2,noun,,,,,
8913,topology,,topologia,B1,noun,,,"In my math class, we learned about the different shapes and sizes in topology.","Na minha aula de matemática, aprendemos sobre as diferentes formas e tamanhos na topologia.",
8739,positivism,,positivismo,A1,noun,,,,,
8914,torso,,tronco,B1,noun,,,He hurt his torso while playing soccer and had to rest for a few days.,Ele machucou o torso enquanto jogava futebol e teve que descansar por alguns dias.,
