id,english,portuguese,level,word_type,example_en,example_pt,missing_example_en,missing_example_pt
6786,metabolism,metabolismo,A1,noun,,,True,True
6787,ma,mãe,A1,noun,,,True,True
6788,malaria,malária,A1,noun,,,True,True
6791,methyl,metil,A1,noun,,,True,True
6792,mechanically,mecanicamente,A1,adverb,,,True,True
6796,mentioning,mencionando,A1,verb,,,True,True
6798,mexicans,mexicanos,A1,,,,True,True
6799,membrane,membrana,A1,noun,,,True,True
6800,mediterranean,mediterrâneo,A1,adjective,,,True,True
6801,metastatic,metastático,A1,adjective,,,True,True
6802,mentally,mentalmente,A1,adverb,,,True,True
6803,malaysia,Malásia,A1,,,,True,True
6804,methodological,metodológico,A1,adjective,,,True,True
6805,ment,mente,A1,verb,,,True,True
6806,metastases,metástases,A1,noun,,,True,True
6808,nonetheless,não obstante,A1,adverb,,,True,True
6812,novelty,novidade,A1,noun,,,True,True
6816,negligence,negligência,A1,noun,,,True,True
6818,nobility,nobreza,A2,noun,,,True,True
6819,noticeable,perceptível,A2,adjective,,,True,True
6820,node,nó,A2,noun,,,True,True
6823,negation,negação,A2,noun,,,True,True
6825,notification,notificação,A2,noun,,,True,True
6826,notably,notavelmente,A2,adverb,,,True,True
6827,notions,noções,A2,noun,,,True,True
6831,nowadays,atualmente,A2,adverb,,,True,True
6839,necrosis,necrose,A2,noun,,,True,True
6841,norman,normando,A2,noun,,,True,True
6843,novelist,romancista,A2,noun,,,True,True
6844,nodded,acenou,A2,verb,,,True,True
6845,ne,nordeste,A2,adverb,,,True,True
6847,noun,substantivo,A2,noun,,,True,True
6848,nonlinear,não linear,A2,adjective,,,True,True
6851,nomination,nomeação,A2,noun,,,True,True
6852,netherlands,Países Baixos,A2,,,,True,True
6854,nodes,nós,A2,noun,,,True,True
6857,nodules,nódulos,A2,noun,,,True,True
6859,overt,evidente,A2,adjective,,,True,True
6860,opaque,opaco,A2,noun,,,True,True
6862,oblique,oblíquo,A2,noun,,,True,True
6865,oracle,oráculo,A2,noun,,,True,True
6867,opposition,oposição,A2,noun,,,True,True
6870,obsession,obsessão,A2,noun,,,True,True
6871,optimum,ótimo,A2,noun,,,True,True
6873,ordinance,portaria,A2,noun,,,True,True
6876,origin,origem,A2,noun,,,True,True
6878,orthodox,ortodoxo,A2,adjective,,,True,True
6879,operation,operação,A2,noun,,,True,True
6881,overview,visão geral,A2,noun,,,True,True
6882,organism,organismo,A2,noun,,,True,True
6884,observation,observação,A2,noun,,,True,True
6887,operator,operador,A2,noun,,,True,True
6888,obstruction,obstrução,A2,noun,,,True,True
6889,obtained,obtido,A2,verb,,,True,True
6892,operational,operacional,A2,adjective,,,True,True
6893,orientation,orientação,A2,noun,,,True,True
6894,openness,abertura,A2,noun,,,True,True
7438,ward,ala,B2,noun,,,True,True
7443,warmth,calor,B2,noun,,,True,True
7447,wilderness,selva,B2,noun,,,True,True
7451,ware,mercadoria,B2,noun,,,True,True
7452,withstand,suportar,B2,verb,,,True,True
7456,warfare,guerra,B2,noun,,,True,True
7458,wright,construtor,B2,noun,,,True,True
7461,wavelength,comprimento de onda,B2,noun,,,True,True
7462,widespread,generalizado,B2,adjective,,,True,True
7465,wa,uá,B2,noun,,,True,True
7469,wrist,pulso,B2,noun,,,True,True
7470,walker,andador,B2,noun,,,True,True
7472,wildlife,vida selvagem,C1,noun,,,True,True
7478,wings,asas,C1,noun,,,True,True
7483,writings,escritos,C1,noun,,,True,True
7487,warriors,guerreiros,C1,noun,,,True,True
7491,wales,País de Gales,C1,noun,,,True,True
7494,wartime,tempo de guerra,C1,noun,,,True,True
7499,xviii,dezoito,C1,,,,True,True
7501,yen,iene,C1,noun,,,True,True
7503,yarn,fio,C1,noun,,,True,True
7506,yankee,ianque,C1,noun,,,True,True
7511,youngsters,jovens,C1,noun,,,True,True
7512,yeast,fermento,C1,noun,,,True,True
7513,yoga,ioga,C1,noun,,,True,True
7514,ye,vós,C1,verb,,,True,True
7516,yearbook,anuário,C2,noun,,,True,True
7518,yu,você,C2,,,,True,True
7519,yugoslavia,Iugoslávia,C2,,,,True,True
7524,zionist,sionista,C2,noun,,,True,True
7526,zealand,zelândia,C2,,,,True,True
7527,zinc,zinco,C2,noun,,,True,True
7528,zurich,Zurique,C2,,,,True,True
7530,analogous,análogo,A1,adjective,,,True,True
7531,antique,antigo,A1,noun,,,True,True
7532,anthology,antologia,A1,noun,,,True,True
7534,anna,ana,A1,noun,,,True,True
7536,annum,ano,A1,,,,True,True
7537,app,aplicativo,A1,noun,,,True,True
7539,bliss,êxtase,A1,noun,,,True,True
7540,benedict,bento,A1,,,,True,True
7542,blockade,bloqueio,A1,noun,,,True,True
7544,benzene,benzeno,A1,noun,,,True,True
7550,constrained,constrangido,A1,verb,,,True,True
7553,constitutive,constitutivo,A1,adjective,,,True,True
7555,contended,contendido,A1,verb,,,True,True
7556,compulsive,compulsivo,A1,noun,,,True,True
7558,commonwealth,comunidade,A1,noun,,,True,True
7559,competitor,concorrente,A1,noun,,,True,True
7561,confines,confins,A1,verb,,,True,True
7562,confirming,confirmando,A1,verb,,,True,True
7564,completeness,completude,A1,noun,,,True,True
7566,convection,convecção,A1,noun,,,True,True
7571,constituting,constituindo,A1,verb,,,True,True
7572,dichotomy,dicotomia,A1,noun,,,True,True
7573,disparity,disparidade,A1,noun,,,True,True
7574,din,barulho,A1,noun,,,True,True
7576,dignified,digno,A1,adjective,,,True,True
7577,discursive,discursivo,A1,adjective,,,True,True
7579,dictatorship,ditadura,A1,noun,,,True,True
7580,discriminatory,discriminatório,A1,adjective,,,True,True
7583,disciplined,disciplinado,A1,verb,,,True,True
7586,diversity,diversidade,A1,noun,,,True,True
7589,dismissal,demissão,A1,noun,,,True,True
7594,displacement,deslocamento,A1,noun,,,True,True
7599,dispatched,despachado,A1,verb,,,True,True
7604,dis,des,A1,noun,,,True,True
7608,directive,diretiva,A1,noun,,,True,True
7610,disastrous,desastroso,A1,adjective,,,True,True
7615,divers,mergulhadores,A2,noun,,,True,True
7616,dipole,dipolo,A2,noun,,,True,True
7619,dialectical,dialético,A2,adjective,,,True,True
7620,dir,diretório,A2,,,,True,True
7622,distribution,distribuição,A2,noun,,,True,True
7625,dilution,diluição,A2,noun,,,True,True
7626,diversification,diversificação,A2,noun,,,True,True
7627,dislocation,deslocamento,A2,noun,,,True,True
7628,dissipation,dissipa\u00e7\u00e3o,A2,noun,,,True,True
7629,dialog,diálogo,A2,noun,,,True,True
7630,dietary,dietético,A2,noun,,,True,True
7634,disappeared,desaparecido,A2,verb,,,True,True
7637,dilemmas,dilemas,A2,noun,,,True,True
7638,directives,diretivas,A2,noun,,,True,True
7640,diameter,diâmetro,A2,noun,,,True,True
7642,dielectric,dielétrico,A2,noun,,,True,True
7643,diagnostic,diagnóstico,A2,noun,,,True,True
7644,disarmament,desarmamento,A2,noun,,,True,True
7645,diversified,diversificado,A2,adjective,,,True,True
7648,displaced,deslocado,A2,verb,,,True,True
7652,diaphragm,diafragma,A2,noun,,,True,True
7654,diffraction,difração,A2,noun,,,True,True
7655,directory,diretório,A2,noun,,,True,True
7658,directional,direcional,A2,noun,,,True,True
7664,enhance,melhorar,A2,verb,,,True,True
7665,essence,essência,A2,noun,,,True,True
7667,eloquent,eloquente,A2,adjective,,,True,True
7668,empirical,empírico,A2,adjective,,,True,True
7671,entity,entidade,A2,noun,,,True,True
7674,established,estabelecido,A2,verb,,,True,True
7676,endeavour,esforço,A2,noun,,,True,True
7677,essentially,essencialmente,A2,adverb,,,True,True
7678,emphatically,enfaticamente,A2,adverb,,,True,True
7680,eminence,eminência,A2,noun,,,True,True
7681,emergence,emergência,A2,noun,,,True,True
7683,endowment,dotação,A2,noun,,,True,True
7688,endowed,dotado,A2,verb,,,True,True
7689,elongated,alongado,A2,verb,,,True,True
7691,enhanced,aprimorado,A2,verb,,,True,True
7693,empowerment,empoderamento,A2,noun,,,True,True
7698,emergent,emergente,A2,noun,,,True,True
7707,enthusiastically,entusiasticamente,B1,adverb,,,True,True
7708,establishing,estabelecendo,B1,verb,,,True,True
7709,est,é,B1,noun,,,True,True
7710,endogenous,endógeno,B1,adjective,,,True,True
7712,eloquence,eloquência,B1,noun,,,True,True
7717,emptiness,vazio,B1,noun,,,True,True
7719,enamel,esmalte,B1,noun,,,True,True
7721,empress,imperatriz,B1,noun,,,True,True
7722,encouragement,incentivo,B1,noun,,,True,True
7728,elimination,eliminação,B1,noun,,,True,True
7730,electrical,elétrico,B1,noun,,,True,True
7736,emotions,emoções,B1,noun,,,True,True
7742,endorsed,endossado,B1,verb,,,True,True
7743,essays,ensaios,B1,noun,,,True,True
7745,enhancing,melhorando,B1,verb,,,True,True
7750,enhances,melhora,B1,verb,,,True,True
7751,esophagus,esôfago,B1,noun,,,True,True
7752,eligible,elegível,B1,noun,,,True,True
7753,embryonic,embrionário,B1,adjective,,,True,True
7754,elected,eleito,B1,verb,,,True,True
7760,essentials,essenciais,B1,noun,,,True,True
7763,eligibility,elegibilidade,B1,noun,,,True,True
7765,emitted,emitido,B1,verb,,,True,True
7768,electron,elétron,B1,noun,,,True,True
7770,es,é,B1,noun,,,True,True
7772,estimation,estimativa,B1,noun,,,True,True
7774,encoding,codificação,B1,verb,,,True,True
7775,entrepreneurial,empreendedor,B1,adjective,,,True,True
7777,encoded,codificado,B1,verb,,,True,True
7778,entrepreneurs,empreendedores,B1,noun,,,True,True
7780,establishes,estabelece,B1,verb,,,True,True
7782,facilitate,facilitar,B1,verb,,,True,True
7786,forceful,vigoroso,B1,adjective,,,True,True
7787,follower,seguidor,B1,noun,,,True,True
7788,forensic,forense,B1,adjective,,,True,True
7789,fertilization,fertilização,B1,noun,,,True,True
7790,femininity,feminilidade,B1,noun,,,True,True
7791,fossils,fósseis,B1,noun,,,True,True
7793,grotesque,grotesco,B2,noun,,,True,True
7794,grandeur,grandiosidade,B2,noun,,,True,True
7797,grease,graxa,B2,noun,,,True,True
7798,grossly,grosseiramente,B2,adverb,,,True,True
7799,glen,vale,B2,noun,,,True,True
7801,greenhouse,estufa,B2,noun,,,True,True
7803,grained,granulado,B2,verb,,,True,True
7806,hale,saudável,B2,noun,,,True,True
7814,hastened,apressado,B2,verb,,,True,True
7815,handwriting,caligrafia,B2,verb,,,True,True
7817,indulgence,indulgência,B2,noun,,,True,True
7822,insurrection,insurreição,B2,noun,,,True,True
7823,inasmuch,na medida em que,B2,,,,True,True
7824,inadequacy,inadequação,B2,noun,,,True,True
7826,inaccessible,inacessível,B2,noun,,,True,True
7828,increment,incremento,B2,noun,,,True,True
7829,indictment,acusação,B2,noun,,,True,True
7830,insensitive,insensível,B2,adjective,,,True,True
7831,intermediary,intermediário,B2,noun,,,True,True
7832,interrogation,interrogatório,B2,noun,,,True,True
7839,inconsistency,inconsistência,B2,noun,,,True,True
7840,josh,zombar,B2,noun,,,True,True
7841,jour,jornada,B2,,,,True,True
7842,justly,justamente,B2,adverb,,,True,True
7844,jesuit,jesuíta,B2,,,,True,True
7845,jesuits,jesuítas,B2,,,,True,True
7846,karma,carma,B2,noun,,,True,True
7849,kindergarten,jardim de infância,C1,noun,,,True,True
7850,luminous,luminoso,C1,adjective,,,True,True
7851,lapse,lapsar,C1,noun,,,True,True
7852,lure,isca,C1,noun,,,True,True
7853,latency,latência,C1,noun,,,True,True
7855,landmark,marco,C1,noun,,,True,True
7856,luggage,bagagem,C1,noun,,,True,True
7857,metropolis,metrópole,C1,noun,,,True,True
7858,mediate,mediar,C1,verb,,,True,True
7859,mediator,mediador,C1,noun,,,True,True
7861,meningitis,meningite,C1,noun,,,True,True
7862,nomenclature,nomenclatura,C1,noun,,,True,True
7867,nonspecific,inespecífico,C1,adjective,,,True,True
7868,ostensibly,ostensivamente,C1,adverb,,,True,True
7869,oscillation,oscilação,C1,noun,,,True,True
7870,ordeal,provação,C1,noun,,,True,True
7872,observance,observância,C1,noun,,,True,True
7874,orchard,pomar,C1,noun,,,True,True
7875,overload,sobrecarga,C1,noun,,,True,True
7877,postulate,postulado,C2,noun,,,True,True
7878,pornography,pornografia,C2,noun,,,True,True
7879,portrayal,retrato,C2,noun,,,True,True
7883,planetary,planetário,C2,noun,,,True,True
7885,pledged,comprometido,C2,verb,,,True,True
7886,plexus,plexo,C2,noun,,,True,True
7887,pores,poros,A1,noun,,,True,True
7889,queens,rainhas,A1,noun,,,True,True
7890,reproach,censura,A1,noun,,,True,True
7893,remembrance,lembrança,A1,noun,,,True,True
7894,rebirth,renascimento,A1,noun,,,True,True
7895,remedial,corretivo,A1,adjective,,,True,True
7896,remission,remissão,A1,noun,,,True,True
7897,rectum,reto,A1,noun,,,True,True
7898,refractory,refratário,A1,noun,,,True,True
7899,relics,relíquias,A1,noun,,,True,True
7900,reminiscences,lembranças,A1,noun,,,True,True
7901,reconnaissance,reconhecimento,A1,noun,,,True,True
7902,reconstruct,reconstruir,A1,verb,,,True,True
7906,reportedly,supostamente,A1,adverb,,,True,True
7907,resided,residiu,A1,verb,,,True,True
7909,rebellious,rebelde,A1,adjective,,,True,True
7910,reckoned,calculado,A1,verb,,,True,True
7913,salvage,salvamento,A2,noun,,,True,True
7914,sap,seiva,A2,noun,,,True,True
7916,sacrament,sacramento,A2,noun,,,True,True
7917,sans,sem,A2,adjective,,,True,True
7919,sanitation,saneamento,A2,noun,,,True,True
7926,unnoticed,despercebido,B1,adjective,,,True,True
7929,uncontrolled,descontrolado,B1,adjective,,,True,True
7933,unworthy,indigno,B1,noun,,,True,True
7935,universality,universalidade,B1,noun,,,True,True
7938,venerable,venerável,B1,adjective,,,True,True
7939,vertex,vértice,B1,noun,,,True,True
7940,vault,cofre,B1,noun,,,True,True
7941,viscous,viscoso,B1,adjective,,,True,True
7942,verge,beira,B1,noun,,,True,True
7945,valence,valência,B1,noun,,,True,True
7946,visualize,visualizar,B2,verb,,,True,True
7947,vet,veterinário,B2,noun,,,True,True
7948,virgil,virgílio,B2,,,,True,True
7949,venetian,veneciano,B2,,,,True,True
7954,watershed,divisória de águas,B2,noun,,,True,True
7955,waveform,forma de onda,B2,noun,,,True,True
7956,walt,valsa,B2,,,,True,True
7958,wards,alas,B2,noun,,,True,True
7962,yahweh,iaweh,C1,,,,True,True
7963,yiddish,iídiche,C1,,,,True,True
7966,bewilderment,desorientação,A1,noun,,,True,True
7967,beau,namorado,A1,noun,,,True,True
7968,beset,afligir,A1,verb,,,True,True
7972,blasting,detonação,A1,verb,,,True,True
7974,blanc,branco,A1,noun,,,True,True
7975,besieged,sitiado,A1,verb,,,True,True
7977,blanche,branquear,A1,,,,True,True
7978,bella,bela,A1,,,,True,True
7979,consort,consorte,A1,noun,,,True,True
7983,concord,concórdia,A1,noun,,,True,True
7986,compendium,compêndio,A1,noun,,,True,True
7987,consortium,consórcio,A1,noun,,,True,True
7988,contentious,polêmico,A1,adjective,,,True,True
7989,contentment,contentamento,A1,noun,,,True,True
7990,concurrently,concomitantemente,A1,adverb,,,True,True
7991,congruent,congruente,A1,adjective,,,True,True
7992,composure,composura,A1,noun,,,True,True
7993,contrived,forçado,A1,verb,,,True,True
7999,conduit,conduto,A1,noun,,,True,True
8001,constrain,restringir,A1,verb,,,True,True
8004,converge,convergir,A1,verb,,,True,True
8005,consternation,consternação,A1,noun,,,True,True
8006,congruence,congruência,A1,noun,,,True,True
8008,conveyance,transporte,A1,noun,,,True,True
8009,commence,começar,A1,verb,,,True,True
8011,comprehensible,compreensível,A1,adjective,,,True,True
8012,contends,contende,A1,verb,,,True,True
8013,complacency,complacência,A1,noun,,,True,True
8014,conceivably,concebivelmente,A1,adverb,,,True,True
8015,constellation,constelação,A1,noun,,,True,True
8016,conciliation,conciliação,A1,noun,,,True,True
8017,commensurate,proporcional,A1,verb,,,True,True
8018,concealment,ocultação,A1,noun,,,True,True
8019,consecration,consagração,A1,noun,,,True,True
8020,conceptualization,conceitualização,A1,noun,,,True,True
8023,complicity,cumplicidade,A1,noun,,,True,True
8025,constancy,constância,A1,noun,,,True,True
8026,convergent,convergente,A1,noun,,,True,True
8027,conspicuously,conspicuamente,A1,adverb,,,True,True
8028,commencing,iniciando,A1,verb,,,True,True
8029,consummation,consumação,A1,noun,,,True,True
8031,competency,competência,A1,noun,,,True,True
8032,connectivity,conectividade,A1,noun,,,True,True
8033,conciliatory,conciliatório,A1,adjective,,,True,True
8036,conscription,conscrição,A1,noun,,,True,True
8037,commandant,comandante,A1,noun,,,True,True
8038,compromising,comprometedor,A1,verb,,,True,True
8039,contending,contendente,A1,verb,,,True,True
8042,constriction,constrição,A1,noun,,,True,True
8043,configure,configurar,A1,verb,,,True,True
8045,consecrated,consagrado,A2,verb,,,True,True
8046,comprehended,compreendido,A2,verb,,,True,True
8047,compressive,compressivo,A2,adjective,,,True,True
8048,contingencies,contingências,A2,noun,,,True,True
8050,conceptualized,conceituado,A2,verb,,,True,True
8051,conjugation,conjugação,A2,noun,,,True,True
8052,continuance,continuação,A2,noun,,,True,True
8053,commodore,comodoro,A2,noun,,,True,True
8054,contributory,contributório,A2,adjective,,,True,True
8055,conqueror,conquistador,A2,noun,,,True,True
8058,compliments,cumprimentos,A2,noun,,,True,True
8061,competencies,competências,A2,noun,,,True,True
8063,connector,conector,A2,noun,,,True,True
8064,consulate,consulado,A2,noun,,,True,True
8066,commandment,mandamento,A2,noun,,,True,True
8071,configured,configurado,A2,verb,,,True,True
8072,complied,cumprido,A2,verb,,,True,True
8076,dissonance,dissonância,A2,noun,,,True,True
8079,dictum,ditado,A2,noun,,,True,True
8080,diligence,diligência,A2,noun,,,True,True
8082,disregarded,desconsiderado,A2,verb,,,True,True
8086,distaste,desgosto,A2,noun,,,True,True
8088,diligently,diligentemente,A2,adverb,,,True,True
8089,disillusionment,desilusão,A2,noun,,,True,True
8090,displeasure,descontentamento,A2,noun,,,True,True
8091,dissipated,dissipado,A2,verb,,,True,True
8095,diction,dicção,A2,noun,,,True,True
8096,diplomat,diplomata,A2,noun,,,True,True
8098,disillusioned,desiludido,A2,verb,,,True,True
8100,disagreeable,desagradável,A2,noun,,,True,True
8102,disinterested,desinteressado,A2,adjective,,,True,True
8106,disordered,desordenado,A2,verb,,,True,True
8107,divination,adivinhação,A2,noun,,,True,True
8110,dissenting,dissidente,A2,verb,,,True,True
8111,directorate,diretoria,A2,noun,,,True,True
8114,dispel,dissipar,A2,noun,,,True,True
8115,distillation,destilação,A2,noun,,,True,True
8117,disproportionate,desproporcional,A2,verb,,,True,True
8118,dimly,fracamente,A2,adverb,,,True,True
8120,diss,desrespeito,A2,noun,,,True,True
8124,disparities,disparidades,A2,noun,,,True,True
8125,dissenters,dissidentes,A2,noun,,,True,True
8126,dilation,dilatação,A2,noun,,,True,True
8127,discontinuity,descontinuidade,A2,noun,,,True,True
8128,dissected,dissecado,A2,verb,,,True,True
8130,discharging,descarga,A2,verb,,,True,True
8132,dispensation,dispensação,A2,noun,,,True,True
8139,dit,dito,B1,verb,,,True,True
8140,dispersal,dispersão,B1,noun,,,True,True
8141,distributor,distribuidor,B1,noun,,,True,True
8142,diseased,doente,B1,verb,,,True,True
8144,elucidate,esclarecer,B1,verb,,,True,True
8145,enigmatic,enigmático,B1,adjective,,,True,True
8146,enmity,inimizade,B1,noun,,,True,True
8147,emulate,emular,B1,verb,,,True,True
8149,encroachment,invasão,B1,noun,,,True,True
8150,estuary,estuário,B1,noun,,,True,True
8153,esprit,espírito,B1,noun,,,True,True
8156,enterprising,empreendedor,B1,verb,,,True,True
8158,entourage,comitiva,B1,noun,,,True,True
8161,enchanted,encantado,B1,verb,,,True,True
8162,emit,emitir,B1,verb,,,True,True
8163,ellipse,elipse,B1,noun,,,True,True
8164,espionage,espionagem,B1,noun,,,True,True
8165,encircled,cercado,B1,verb,,,True,True
8167,embankment,aterro,B1,noun,,,True,True
8169,empiricism,empirismo,B1,noun,,,True,True
8170,entitlement,direito,B1,noun,,,True,True
8171,encapsulated,encapsulado,B1,verb,,,True,True
8174,endeavored,esforçou-se,B1,verb,,,True,True
8177,ester,éster,B1,noun,,,True,True
8178,endanger,ameaçar,B1,verb,,,True,True
8179,elongation,alongamento,B1,noun,,,True,True
8180,emery,esmeril,B1,noun,,,True,True
8181,emitting,emitindo,B1,verb,,,True,True
8182,enthusiasts,entusiastas,B1,noun,,,True,True
8183,endeavors,empreendimentos,B1,noun,,,True,True
8184,embolism,embolia,B1,noun,,,True,True
8185,elliptical,elíptico,B1,noun,,,True,True
8186,enthalpy,entalpia,B1,noun,,,True,True
8188,endlessly,infinitamente,B1,adverb,,,True,True
8193,encode,codificar,B1,verb,,,True,True
8194,eskimo,esquimó,B1,,,,True,True
8195,emitter,emissor,B1,noun,,,True,True
8196,electro,eletro,B1,noun,,,True,True
8198,eschatological,escatalógico,B1,adjective,,,True,True
8199,electors,eleitores,B1,noun,,,True,True
8200,endeavoured,esforçou-se,B1,,,,True,True
8201,elk,alce,B1,noun,,,True,True
8202,encryption,criptografia,B1,noun,,,True,True
8203,embroidery,bordado,B1,noun,,,True,True
8205,emmanuel,emanuel,B1,,,,True,True
8206,elijah,elias,B1,,,,True,True
8207,entrepreneurship,empreendedorismo,B1,noun,,,True,True
8208,elaborately,elaboradamente,B1,adverb,,,True,True
8211,emigrated,emigrado,B1,verb,,,True,True
8212,espoused,defendido,B1,verb,,,True,True
8213,fervent,fervoroso,B1,adjective,,,True,True
8214,forlorn,desolado,B1,verb,,,True,True
8215,fortitude,fortaleza,B1,noun,,,True,True
8217,forsaken,abandonado,B1,verb,,,True,True
8218,ferocious,feroz,B1,adjective,,,True,True
8219,forthwith,imediatamente,B2,adverb,,,True,True
8222,folio,fólio,B2,noun,,,True,True
8223,fondness,afeição,B2,noun,,,True,True
8224,foresee,prever,B2,verb,,,True,True
8225,fearless,destemido,B2,adjective,,,True,True
8226,foolishness,tolice,B2,noun,,,True,True
8227,forage,forragem,B2,noun,,,True,True
8228,forerunner,precursor,B2,noun,,,True,True
8229,forcibly,forçosamente,B2,adverb,,,True,True
8231,foodstuffs,gêneros alimentícios,B2,noun,,,True,True
8232,fortnight,quinzena,B2,noun,,,True,True
8235,ferrous,ferroso,B2,adjective,,,True,True
8236,fodder,forragem,B2,noun,,,True,True
8238,facilitation,facilitação,B2,noun,,,True,True
8239,facilitator,facilitador,B2,noun,,,True,True
8240,foreseen,previsto,B2,verb,,,True,True
8241,forcefully,forçosamente,B2,adverb,,,True,True
8242,feat,feito,B2,noun,,,True,True
8243,ferment,fermentar,B2,noun,,,True,True
8244,foundry,fundição,B2,noun,,,True,True
8246,foraging,forrageamento,B2,verb,,,True,True
8247,forefathers,antepassados,B2,noun,,,True,True
8248,feeder,alimentador,B2,noun,,,True,True
8249,formality,formalidade,B2,noun,,,True,True
8251,festivities,festividades,B2,noun,,,True,True
8252,fern,samambaia,B2,noun,,,True,True
8253,facies,fácies,B2,noun,,,True,True
8255,featuring,com,B2,verb,,,True,True
8256,femur,fêmur,B2,noun,,,True,True
8257,follicle,folículo,B2,noun,,,True,True
8258,forceps,fórceps,B2,noun,,,True,True
8260,foramen,forame,B2,noun,,,True,True
8261,formalism,formalismo,B2,noun,,,True,True
8263,follicular,folicular,B2,adjective,,,True,True
8264,forested,florestado,B2,verb,,,True,True
8266,fortifications,fortificações,B2,noun,,,True,True
8267,gallant,galante,B2,adjective,,,True,True
8269,gratifying,gratificante,B2,verb,,,True,True
8271,grandiose,grandioso,B2,adjective,,,True,True
8273,gall,bílis,B2,noun,,,True,True
8275,grievance,queixa,B2,noun,,,True,True
8276,gravely,gravemente,B2,adverb,,,True,True
8277,gratified,satisfeito,B2,verb,,,True,True
8278,gloss,brilho,B2,noun,,,True,True
8279,gleaming,brilhante,B2,verb,,,True,True
8285,glazed,vidrado,B2,verb,,,True,True
8294,glistening,brilhante,B2,verb,,,True,True
8297,grimly,sombrimente,B2,adjective,,,True,True
8298,gracefully,graciosamente,B2,adverb,,,True,True
8305,graciously,graciosamente,C1,adverb,,,True,True
8306,galley,galera,C1,noun,,,True,True
8307,graveyard,cemitério,C1,noun,,,True,True
8312,grassland,pastagem,C1,noun,,,True,True
8313,globalisation,globalização,C1,noun,,,True,True
8315,globally,globalmente,C1,adverb,,,True,True
8316,grassroots,base,C1,adjective,,,True,True
8317,groves,bosques,C1,noun,,,True,True
8320,grassy,gramado,C1,adjective,,,True,True
8321,galen,galeno,C1,,,,True,True
8322,greenish,esverdeado,C1,adjective,,,True,True
8323,globulin,globulina,C1,noun,,,True,True
8324,greenland,groenlândia,C1,,,,True,True
8326,glutathione,glutationa,C1,noun,,,True,True
8328,haughty,arrogante,C1,adjective,,,True,True
8329,havoc,estragos,C1,noun,,,True,True
8330,halo,auréola,C1,noun,,,True,True
8331,hasten,apressar,C1,verb,,,True,True
8333,hallmark,marca registrada,C1,noun,,,True,True
8337,hateful,odioso,C1,adjective,,,True,True
8339,hank,novelo,C1,noun,,,True,True
8340,hazel,avelã,C1,noun,,,True,True
8341,happenings,acontecimentos,C1,noun,,,True,True
8344,harshly,severamente,C1,adverb,,,True,True
8345,haemoglobin,hemoglobina,C1,noun,,,True,True
8347,harmed,prejudicado,C1,verb,,,True,True
8350,habitation,habitação,C1,noun,,,True,True
8353,harden,endurecer,C1,verb,,,True,True
8356,harmonics,harmônicos,C1,noun,,,True,True
8357,hatched,chocado,C1,verb,,,True,True
8358,hamiltonian,hamiltoniano,C2,adjective,,,True,True
8362,indignant,indignado,C2,adjective,,,True,True
8363,inadvertently,inadvertidamente,C2,adverb,,,True,True
8365,indistinct,indistinto,C2,adjective,,,True,True
8366,incomprehensible,incompreensível,C2,noun,,,True,True
8367,insightful,perspicaz,C2,adjective,,,True,True
8368,indeterminate,indeterminado,C2,adjective,,,True,True
8369,introspection,introspecção,C2,noun,,,True,True
8370,intrigue,intriga,C2,noun,,,True,True
8371,intrinsically,intrinsecamente,C2,adverb,,,True,True
8372,inexplicable,inexplicável,A1,adjective,,,True,True
8373,incarnate,encarnado,A1,adjective,,,True,True
8375,insistent,insistente,A1,adjective,,,True,True
8376,incur,incorrer,A1,verb,,,True,True
8378,intangible,intangível,A1,noun,,,True,True
8382,intoxicated,intoxicado,A1,verb,,,True,True
8384,incoherent,incoerente,A1,adjective,,,True,True
8387,intrigued,intrigado,A1,verb,,,True,True
8389,intractable,intratável,A1,adjective,,,True,True
8391,incarceration,encarceramento,A1,noun,,,True,True
8392,indigo,índigo,A1,noun,,,True,True
8393,inconceivable,inconcebível,A1,adjective,,,True,True
8394,inescapable,inevitável,A1,adjective,,,True,True
8395,inexperienced,inexperiente,A1,adjective,,,True,True
8396,intimidation,intimidação,A1,noun,,,True,True
8400,inset,inserção,A1,noun,,,True,True
8401,instinctive,instintivo,A1,adjective,,,True,True
8402,intently,atentamente,A1,adverb,,,True,True
8403,incapacity,incapacidade,A1,noun,,,True,True
8404,inanimate,inanimado,A1,noun,,,True,True
8405,incised,incisado,A1,verb,,,True,True
8407,interdependent,interdependente,A1,adjective,,,True,True
8408,inevitability,inevitabilidade,A1,noun,,,True,True
8411,inconvenience,inconveniência,A1,noun,,,True,True
8414,individualistic,individualista,A1,adjective,,,True,True
8415,insurgents,insurgentes,A1,noun,,,True,True
8416,indemnity,indenização,A1,noun,,,True,True
8417,insomnia,insônia,A1,noun,,,True,True
8418,interlude,interlúdio,A1,noun,,,True,True
8419,inaction,inércia,A1,noun,,,True,True
8420,inconvenient,inconveniente,A1,noun,,,True,True
8421,intelligentsia,intelectualidade,A1,noun,,,True,True
8422,intensively,intensivamente,A1,adverb,,,True,True
8423,individualized,individualizado,A1,verb,,,True,True
8424,insulted,insultado,A1,verb,,,True,True
8425,incompetence,incompetência,A1,noun,,,True,True
8427,inexhaustible,inexaurível,A1,adjective,,,True,True
8430,inactivity,inatividade,A1,noun,,,True,True
