id,english,ipa,portuguese,level,word_type,definition_en,definition_pt,example_en,example_pt,tags
9366,grange,ɡɹeɪndʒ,granja,B2,noun,A granary.,Um celeiro.,The old grange on the estate was renovated to make a beautiful home for the family's horses.,A velha grange do estates foi reformada para criar uma linda casa para os cavalos da família.,"pack:inedita_v6,needs_enrichment"
9367,gallows,ˈɡæləʊz,forca,B2,noun,Wooden framework on which persons are put to death by hanging.,Estrutura de madeira na qual as pessoas são executadas por enforcamento.,The local historical society had built a replica of an old gallows to display as part of their museum exhibit.,A sociedade local de história havia construído uma réplica de um velho galo para exibir como parte da exposição do seu museu.,"pack:inedita_v6,needs_enrichment"
9368,grizzly,ˈɡɹɪzli,pardo,B2,noun,A grizzly bear.,Um urso pardo.,Shotgun blast kills charging grizzly!,Disparo de espingarda mata urso pardo em ataque!,"pack:inedita_v6,needs_enrichment"
9369,grasslands,,pradarias,B2,noun,An area dominated by grass or grasslike vegetation.,Uma área dominada por gramíneas ou vegetação semelhante a gramíneas.,The conservation organization bought land to preserve a large area of grasslands in its reserve.,A organização de conservação comprou terra para preservar uma grande área de pastagens no seu reservatório.,"pack:inedita_v6,needs_enrichment"
9370,glazing,ˈɡleɪzɪŋ,vitrificação,B2,verb,To install windows.,Para instalar o Windows.,The company's glazing team installed new low-e glass on all the windows to reduce heat transfer.,A equipe de vidros da empresa instalou espelhos térmicos novos em todas as janelas para reduzir o transferência de calor.,"pack:inedita_v6,needs_enrichment"
9371,gravitation,ˌɡɹævɪˈteɪʃən,gravitação,B2,noun,"The fundamental force of attraction that exists between all particles with mass in the universe. It is the weakest of the four forces, and possesses a gauge boson known as the graviton.",A força fundamental de atração que existe entre todas as partículas com massa no universo. É a mais fraca das quatro forças e possui um bóson de gauge conhecido como gráviton.,A forÃ§a fundamental de atraÃ§Ã£o que existe entre todas as partÃ­culas com massa no universo. Ã‰ a mais fraca das quatro forÃ§as e possui um bÃ³son de gauge conhecido como grÃ¡viton.,"A força fundamental de atração que existe entre todas as partículas com massa no universo é a gravidade, sendo a mais fraca das quatro forças e possuindo um bóson de gauge conhecido como graviton.","pack:inedita_v6,needs_enrichment"
9372,graffiti,ɡɹəˈfiːti,grafite,B2,noun,"Drawings or words drawn on a surface in a public place, usually made without authorization.","Desenhos ou palavras desenhadas em uma superfície em um lugar público, geralmente feitos sem autorização.",,,"pack:inedita_v6,needs_enrichment"
9373,gravy,ˈɡɹeɪvi,molho,B2,noun,A thick sauce made from the fat or juices that come out from meat or vegetables as they are being cooked.,Um molho espesso feito a partir da gordura ou dos sucos que saem da carne ou dos vegetais enquanto estão sendo cozidos.,She served the roasted turkey with a generous helping of homemade gravy.,Ela serviu o peru assado com uma generosa colherada de molho caseiro.,"pack:inedita_v6,needs_enrichment"
9374,grenade,ɡɹəˈneɪd,granada,B2,noun,"A small explosive device, designed to be thrown by hand or launched from a grenade launcher.","Um pequeno dispositivo explosivo, projetado para ser lançado à mão ou disparado de um lançador de granadas.",,,"pack:inedita_v6,needs_enrichment"
9375,granulation,,granulação,B2,noun,,,The doctor explained that the wound's granulation was a sign of healing progress.,O médico explicou que a formação granulativa da ferida era um sinal de progresso na cura.,"pack:inedita_v6,needs_enrichment"
9376,graf,,gráfico,B2,,,,"I couldn't find any information on a word that matches the exact token ""graf"" in English. It's possible that it's a word from a specific domain or language that I'm not familiar with.","Não consegui encontrar qualquer informação sobre uma palavra que corresponda ao token exato ""graf"" em inglês.","pack:inedita_v6,needs_enrichment,dict_en_404"
9377,grayish,,acinzentado,B2,,,,The old stone building had a grayish hue that blended nicely with the surrounding landscape.,O antigo edifício de pedra tinha um tom cinza que se misturava bem com o paisagem circundante.,"pack:inedita_v6,needs_enrichment"
9378,hapless,ˈhæplɪs,azarado,B2,adjective,Very unlucky; ill-fated.,Muito azarado; malfadado.,The hapless tourist got lost in the city streets despite following all the maps and guides.,"O turista desafortunado se perdeu nas ruas da cidade, apesar de seguir todos os mapas e guias.","pack:inedita_v6,needs_enrichment"
9379,haggard,ˈhæɡ.əd,exausto,B2,noun,A hunting bird captured as an adult.,Uma ave de rapina capturada como adulta.,A gradual descent into a haggard and feeble state.,Um declínio gradual em um estado desgastado e frágil.,"pack:inedita_v6,needs_enrichment"
9380,hallowed,ˈhaləʊd,sagrado,B2,verb,"To make holy, to sanctify.",Santificar.,Santificar.,Sacralizar.,"pack:inedita_v6,needs_enrichment"
9381,harem,ˈhæɹəm,harém,B2,noun,"The private part of an Arab household, traditionally forbidden to male strangers.","A parte privada de uma casa árabe, tradicionalmente proibida para estranhos do sexo masculino.",,,"pack:inedita_v6,needs_enrichment"
9382,hacking,ˈhækɪŋ,hackeamento,B2,verb,To chop or cut down in a rough manner.,Cortar ou derrubar de maneira brusca.,They hacked the brush down and made their way through the jungle.,Eles cortaram a vegetação e seguiram pelo meio da selva.,"pack:inedita_v6,needs_enrichment"
9383,hamper,ˈhæmpɚ,cesta,B2,noun,"A large basket, usually with a cover, used for the packing and carrying of articles or small animals","Uma grande cesta, geralmente com uma tampa, usada para embalar e transportar artigos ou pequenos animais.",a clothes hamper,um cesto de roupas,"pack:inedita_v6,needs_enrichment"
9384,hazy,ˈheɪzi,nebuloso,B2,adjective,Thick or obscured with haze.,Denso ou obscurecido com névoa.,a hazy view of the polluted city street,uma vista nebulosa da rua da cidade poluída,"pack:inedita_v6,needs_enrichment"
9385,harmonize,ˈhɑɹmənaɪz,harmonizar,B2,verb,To be in harmonious agreement.,Estar em acordo harmonioso.,"To make music with our choir, we need to harmonize the different vocal parts so they sound together well.","Para fazer música com nossa coro, precisamos harmonizar as diferentes partes vocais para que soem bem juntas.","pack:inedita_v6,needs_enrichment"
9386,habituation,,habituação,B2,noun,"The act of habituating, or accustoming; the state of being habituated.",O ato de habituar ou acostumar; o estado de estar habituado.,The psychologist studied the effects of habituation on children's responses to loud noises.,O psicólogo estudiou os efeitos da habituação nas respostas dos crianças aos barulhos fortes.,"pack:inedita_v6,needs_enrichment"
9387,hallucination,həˌluːsɪˈneɪʃən,alucinação,B2,noun,"A sensory perception of something that does not exist, often arising from disorder of the nervous system, as in delirium tremens; a delusion.","Uma percepção sensorial de algo que não existe, frequentemente surgindo de um distúrbio do sistema nervoso, como no delirium tremens; uma ilusão.",as in delirium tremens,Em um estado de alucinação severa.,"pack:inedita_v6,needs_enrichment"
9388,harnessed,,aproveitado,B2,verb,To place a harness on something; to tie up or restrain.,Colocar um arnês em algo; amarrar ou restringir.,They harnessed the horse to the post.,Eles prenderam o cavalo ao poste.,"pack:inedita_v6,needs_enrichment"
9389,haute,,alta,B2,,,,The designer chose a haute couture dress for her daughter's wedding.,O designer escolheu uma roupa de haute couture para o casamento da filha.,"pack:inedita_v6,needs_enrichment,dict_en_404"
9390,harvester,,colheitadeira,B2,noun,A person who gathers the harvest.,Uma pessoa que colhe a safra.,The farmer used a harvester to collect wheat from the fields after the harvest season.,O agricultor usou uma moinho para coletar trigo das colheiras após a temporada de colheita.,"pack:inedita_v6,needs_enrichment"
9391,hammering,,martelando,B2,verb,"To strike repeatedly with a hammer, some other implement, the fist, etc.","Golpear repetidamente com um martelo, algum outro instrumento, o punho, etc.",Tony hammered on the door to try to get him to open.,Tony bateu na porta para tentar fazê-lo abrir.,"pack:inedita_v6,needs_enrichment"
9392,handsomely,ˈhæn(d).səm.li,generosamente,B2,adverb,In a handsome or attractive manner.,De maneira atraente.,a handsomely brooding man,um homem atraente e pensativo,"pack:inedita_v6,needs_enrichment"
9393,harshness,,Aspereza,B2,noun,The quality of being harsh.,A qualidade de ser severo.,The music critic's review was criticized for its harshness towards the artist's new album.,A crítica da música foi criticada por sua dureza em relação ao novo álbum do artista.,"pack:inedita_v6,needs_enrichment"
9394,hari,,cabelo,B2,,,,"I couldn't find any English example sentence that uses the word ""hari"" exactly. However, I can suggest a creative solution:","A palavra ""hari"" é usada em alguns idiomas para expressar um sentimento de alegria ou júbilo, por exemplo: ""Eu fiquei hari ao saber que consegui passar no exame"".","pack:inedita_v6,needs_enrichment,dict_en_404"
9395,handshake,,aperto de mão,B2,noun,"The grasping of hands by two people when greeting, leave-taking, or making an agreement.","O aperto de mãos entre duas pessoas ao se cumprimentar, despedir ou fazer um acordo.",,,"pack:inedita_v6,needs_enrichment"
9396,hammock,ˈhæmək,rede,B2,noun,"A swinging couch or bed, usually made of netting or canvas about six feet wide, suspended by clews or cords at the ends.","Uma rede ou cama balançante, geralmente feita de malha ou lona com cerca de dois metros de largura, suspensa por cordas ou cordéis nas extremidades.",,,"pack:inedita_v6,needs_enrichment"
9397,hacienda,ˌhæsiˈɛndə,fazenda,B2,noun,A large homestead in a ranch or estate usually in places where Colonial Spanish culture has had architectural influence.,"Uma grande propriedade em um rancho ou fazenda, geralmente em locais onde a cultura colonial espanhola teve influência arquitetônica.","geralmente em locais onde a cultura colonial espanhola teve influÃªncia arquitetÃ´nica.""",Geralmente em locais onde a cultura colonial espanhola teve influência arquitetônica.,"pack:inedita_v6,needs_enrichment"
9398,handlers,,manipuladores,B2,noun,One who handles something (especially manually) or someone.,Aquele que manuseia algo (especialmente manualmente) ou alguém.,The handler of a weapon gets a symbolic sensation of deadly power.,O manipulador de uma arma sente uma sensação simbólica de poder mortal.,"pack:inedita_v6,needs_enrichment"
9399,harmonization,,harmonização,B2,noun,An act of harmonizing.,Um ato de harmonização.,The government's efforts to reduce trade barriers led to a successful harmonization of international business practices in the region.,As esforços do governo para reduzir os barreiras comerciais levaram à harmonização bem-sucedida de práticas de negócios internacionais na região.,"pack:inedita_v6,needs_enrichment"
9400,handwritten,,manuscrito,B2,verb,"To write something manually, normally used to emphasise that it is not being typed.","Escrever algo manualmente, normalmente usado para enfatizar que não está sendo digitado.",,,"pack:inedita_v6,needs_enrichment"
9401,habsburg,,habsburgo,B2,,,,The Habsburg dynasty played a significant role in the history of Austria and its many European territories.,A dinastia Habsburgo desempenhou um papel importante na história da Áustria e de suas muitas territórios europeus.,"pack:inedita_v6,needs_enrichment"
9402,harms,,danos,B2,noun,Physical injury; hurt; damage,Lesão física; ferir; dano,No harm came to my possessions.,Nenhum dano ocorreu aos meus pertences.,"pack:inedita_v6,needs_enrichment"
9403,indolent,ˈɪn.dəl.ənt,indolente,B2,adjective,"Habitually lazy, procrastinating, or resistant to physical labor","Habitualmente preguiçoso, procrastinador ou resistente ao trabalho físico.",The indolent girl resisted doing her homework.,A garota indolente resistiu em fazer sua lição de casa.,"pack:inedita_v6,needs_enrichment"
9404,inexorable,ɪnˈɛksɔɹəbəl,inexorável,B2,adjective,Impossible to prevent or stop; inevitable.,Impossível de prevenir ou parar; inevitável.,The politician's decision to raise taxes was an inexorable part of his budget plan that would eventually affect every citizen.,A decisão do político de aumentar impostos era uma parte inevitável do seu plano orçamentário que afetaria todos os cidadãos eventualmente.,"pack:inedita_v6,needs_enrichment"
9405,inscrutable,ˌɪnˈskɹuːtəbl,impenetrável,B2,noun,"One who or that which is inscrutable; a person, etc. that cannot be comprehended.","Aquele que ou aquilo que é inescrutável; uma pessoa, etc. que não pode ser compreendida.",His inscrutable theories would years later become the foundation of a whole new science.,Suas teorias enigmáticas se tornariam anos depois a base de uma nova ciência.,"pack:inedita_v6,needs_enrichment"
9406,incongruous,ɪnˈkɒn.ɡɹʊu.ʌs,incongruente,B2,adjective,Not similar or congruent; not matching or fitting in.,Não semelhante ou congruente; não combinando ou se encaixando.,20 and 25 are incongruous with respect to 4.,20 e 25 são incongruentes em relação a 4.,"pack:inedita_v6,needs_enrichment"
9407,incisive,ɪnˈsaɪsɪv,incisivo,B2,adjective,Quickly proceeding to judgment and forceful in expression; decisive; forthright.,Rápido em chegar a um julgamento e contundente na expressão; decisivo; direto.,"An incisive producer, who expressed vehement disapproval with my pitch upon my first sentence.","Um produtor incisivo, que expressou veemente desaprovação com a minha apresentação logo na minha primeira frase.","pack:inedita_v6,needs_enrichment"
9408,innocuous,ɪˈnɒkjuəs,inócuo,B2,adjective,Harmless; producing no ill effect.,Inofensivo; não produz efeito prejudicial.,"The plastic packaging was deemed innocuous by environmentalists, but experts still warned about its potential harm to marine life.","O pacote plástico foi considerado inofensivo pelos ambientalistas, mas os especialistas ainda alertavam sobre seu potencial de dano à vida marinha.","pack:inedita_v6,needs_enrichment"
9409,incredulous,ɪnˈkɹɛdjʊləs,incrédulo,B2,adjective,"Skeptical, disbelieving, or unable to believe.","Cético, descrente ou incapaz de acreditar.",,,"pack:inedita_v6,needs_enrichment"
9410,inept,ɪnˈɛpt,inepto,B2,adjective,Not able to do something; not proficient; displaying incompetence.,Incapaz de fazer algo; não proficiente; demonstrando incompetência.,The new teacher was surprisingly inept at managing a classroom of rowdy teenagers.,O novo professor era surpreendentemente inepto em gerenciar uma sala de turmas cheias de adolescentes desordeiros.,"pack:inedita_v6,needs_enrichment"
9411,incensed,,indignado,B2,verb,To anger or infuriate.,Irritar ou enfurecer.,I think it would incense him to learn the truth.,Acho que isso o deixaria furioso ao descobrir a verdade.,"pack:inedita_v6,needs_enrichment"
9412,indulgent,ɪnˈdʌldʒənt,indulgente,B2,adjective,"Disposed or prone to indulge, humor, gratify, or yield to one's own or another's desires, etc., or to be compliant, lenient, or forbearing;","Disposto ou propenso a se entregar, humor, satisfazer ou ceder aos próprios ou aos desejos de outrem, etc., ou a ser complacente, leniente ou tolerante;",an indulgent parent,um pai indulgente,"pack:inedita_v6,needs_enrichment"
9413,insolent,ˈɪnsə.lənt,insolente,B2,noun,A person who is insolent.,Uma pessoa que é insolente.,The insolent teenager refused to do his chores and instead spent all day playing video games in front of the TV.,"O adolescente insolente recusou-se a fazer seus deveres e, em vez disso, passou todo o dia jogando videogames à frente da TV.","pack:inedita_v6,needs_enrichment"
9414,ineffable,ɪˈnɛf.ə.bəl,inefável,B2,adjective,Beyond expression in words; unspeakable.,Além da expressão em palavras; indescritível.,The poet's description of the sunset was so breathtaking that it seemed almost ineffable.,A descrição do poeta sobre o pôr do sol era tão emocionante que parecia quase inexprimível.,"pack:inedita_v6,needs_enrichment"
9415,inadvertent,ˌɪnədˈvɜːtn̩t,inadvertido,B2,adjective,Not intentional; not on purpose; not conscious.,Não intencional; não de propósito; não consciente.,We check everything because an inadvertent error could be disastrous.,Verificamos tudo porque um erro inadvertido pode ser desastroso.,"pack:inedita_v6,needs_enrichment"
9416,inexorably,ɪnˈɛk.sə.ɹə.bli,inexoravelmente,B2,adverb,In an inexorable manner; without the possibility of stopping or prevention.,De maneira inexorável; sem a possibilidade de parar ou prevenir.,We watched as the storm clouds advanced inexorably closer to us.,Nós assistimos enquanto as nuvens de tempestade avançavam inexoravelmente mais perto de nós.,"pack:inedita_v6,needs_enrichment"
9417,incandescent,ˌɪn.kænˈdɛs.ənt,incandescente,B2,noun,An incandescent lamp or bulb,Uma lâmpada ou bulbo incandescente,The light bulb emitted an incandescent glow as it was turned on after hours of darkness.,A lâmpada de luz emitia uma luz quente quando foi ligada após horas de escuridão.,"pack:inedita_v6,needs_enrichment"
9418,insurgent,ɪnˈsəːdʒ(ə)nt,insurgente,B2,noun,One of several people who take up arms against the local state authority; a participant in insurgency.,Um dos vários indivíduos que se levantam contra a autoridade estatal local; um participante de insurgência.,The police had to deal with an insurgent group that had taken over a abandoned building in the city.,A polícia lidou com um grupo insurretista que havia ocupado uma construção abandonada na cidade.,"pack:inedita_v6,needs_enrichment"
9419,indigent,ˈɪndɪd͡ʒənt,indigente,B2,noun,"A person in need, or in poverty.",Uma pessoa necessitada ou em situação de pobreza.,Uma pessoa necessitada ou em situaÃ§Ã£o de pobreza.,Pessoa necessitada ou em situação de pobreza.,"pack:inedita_v6,needs_enrichment"
9420,inconsequential,ɪnˌkɑnsəˈkwɛnʃəl,insignificante,B2,noun,Something unimportant; something that does not matter.,Algo sem importância; algo que não importa.,"You will never know the exact atomic time when you started reading this phrase; of course, that's inconsequential.","Você nunca saberá o tempo atômico exato em que começou a ler esta frase; claro, isso é irrelevante.","pack:inedita_v6,needs_enrichment"
9421,insolence,ˈɪnsələns,insolência,C1,noun,"Arrogant conduct; insulting, bold behaviour or attitude.",Conduta arrogante; comportamento ou atitude insultuosa e ousada.,The manager's lack of apology was a stark example of insolence towards her former employee.,A falta de desculpa do gerente foi um exemplo maciço de insubordinação em relação ao antigo empregado.,"pack:inedita_v6,needs_enrichment"
9422,interminable,ɪnˈtɜː(ɹ).mɪn.ə.bəl,interminável,C1,noun,A repeating decimal.,Um decimal periódico.,Listening to the same song on repeat can be an interminable experience.,Ouvir uma mesma música de várias vezes pode ser uma experiência interminável.,"pack:inedita_v6,needs_enrichment"
9423,inconspicuous,ˌɪn.kənˈspɪk.ju.əs,imperceptível,C1,adjective,Not prominent nor easily noticeable,Não proeminente nem facilmente perceptível.,The artist carefully painted an inconspicuous background to focus attention on her main subject in the portrait.,A artista pintou cuidadosamente uma fundo discreto para focar a atenção em seu objeto principal no retrato.,"pack:inedita_v6,needs_enrichment"
9424,insatiable,,insaciável,C1,noun,One who or that which cannot be satiated.,Aquele que ou aquilo que não pode ser saciado.,Her insatiable appetite led her to try every exotic cuisine she could find on a weekend food tour.,Sua fome insaciável a levou a tentar cada cozinha exótica que pudesse encontrar em uma turnê de comida de fim de semana.,"pack:inedita_v6,needs_enrichment"
9425,introspective,ɪntɹoʊˈspɛktɪv,introspectivo,C1,adjective,Examining one's own perceptions and sensory experiences; contemplative or thoughtful about oneself.,Examinando as próprias percepções e experiências sensoriais; contemplativo ou reflexivo sobre si mesmo.,"After a long, introspective walk through the woods, Sarah returned home feeling more connected to nature.","Depois de uma caminhada longa e reflexiva pelas árvores, Sarah voltou em casa com o sentimento de estar mais conectado à natureza.","pack:inedita_v6,needs_enrichment"
9426,instill,ɪnˈstɪl,instilar,C1,verb,To cause a quality to become part of someone's nature.,Fazer com que uma qualidade se torne parte da natureza de alguém.,It is important to instill discipline in a child at an early age.,É importante instilar disciplina em uma criança desde cedo.,"pack:inedita_v6,needs_enrichment"
9427,indignantly,,indignadamente,C1,adverb,In an indignant manner,De maneira indignada,"She left the meeting room indignantly, saying that her ideas had been ignored by the committee.","Ela saiu da sala de reunião indignada, afirmando que suas ideias haviam sido ignoradas pelo comitê.","pack:inedita_v6,needs_enrichment"
9428,intricacies,,complexidades,C1,noun,The state or quality of being intricate or entangled.,O estado ou qualidade de ser intrincado ou emaranhado.,the intricacy of a cause in controversy,a complexidade de uma causa em controvérsia,"pack:inedita_v6,needs_enrichment"
9429,insignia,ɪnˈsɪɡ.ni.ə,insígnia,C1,noun,"A patch or other object that indicates a person's official or military rank, or membership in a group or organization.","Um emblema ou outro objeto que indica o posto oficial ou militar de uma pessoa, ou a filiação a um grupo ou organização.",,,"pack:inedita_v6,needs_enrichment"
9430,incongruity,,incongruência,C1,noun,"The state of being incongruous, or lacking congruence.",O estado de ser incongruente ou de faltar congruência.,O estado de ser incongruente ou de faltar congruÃªncia.,O estado de ser incongruente ou de faltar congruência.,"pack:inedita_v6,needs_enrichment"
9431,instantaneously,,instantaneamente,C1,adverb,Without any delay; in an instantaneous manner.,Sem qualquer atraso; de maneira instantânea.,,,"pack:inedita_v6,needs_enrichment"
9432,indecent,,indecente,C1,adjective,Offensive to good taste,Ofensivo ao bom gosto,The TV show was removed from broadcast due to an indecent scene that offended some viewers.,A programa foi retirado da transmissão devido a uma cena indecente que irritou alguns espectadores.,"pack:inedita_v6,needs_enrichment"
9433,intolerant,,intolerante,C1,noun,One who is intolerant; a bigot.,Um intolerante; um fanático.,"I am lactose-intolerant, so I can't drink milk.","Sou intolerante à lactose, então não posso beber leite.","pack:inedita_v6,needs_enrichment"
9434,intoxicating,,intoxicante,C1,verb,To stupefy by doping with chemical substances such as alcohol.,Atordoar com o uso de substâncias químicas como o álcool.,"The aroma of freshly brewed coffee was found to be intoxicating by her colleagues, who struggled to concentrate without their morning caffeine fix.","O cheiro do café recém-moído era viciante para seus colegas de trabalho, que lutavam para se concentrar sem o seu fixe da manhã de cafeína.","pack:inedita_v6,needs_enrichment"
9435,indisputable,,indiscutível,C1,adjective,Not disputable; not open to question; obviously true,Indiscutível; não sujeito a questionamento; obviamente verdadeiro.,The forensic team's conclusion that the crime was committed by a single individual is indisputable evidence of their thorough investigation.,A conclusão do time de análise forense de que o crime foi cometido por um único indivíduo é evidência indiscutível da sua investigação completa.,"pack:inedita_v6,needs_enrichment"
9436,insurmountable,,insuperável,C1,adjective,"Incapable of being passed over, surmounted, or overcome; insuperable","Incapaz de ser ultrapassado, superado ou vencido; insuperável",Getting everybody to agree proved to be an insurmountable difficulty.,Conseguir que todos concordassem provou ser uma dificuldade insuperável.,"pack:inedita_v6,needs_enrichment"
9437,intimidating,,intimidante,C1,verb,"To make timid or afraid; to cause to feel fear or nervousness; to deter, especially by threats of violence","Tornar tímido ou com medo; causar sensação de medo ou nervosismo; dissuadir, especialmente por ameaças de violência.","He's trying to intimidate you. If you ignore him, hopefully he'll stop.","Ele está tentando te intimidar. Se você ignorá-lo, espero que ele pare.","pack:inedita_v6,needs_enrichment"
9438,inducement,,incentivo,C1,noun,"An incentive that helps bring about a desired state. In some contexts, this can imply bribery.","Um incentivo que ajuda a alcançar um estado desejado. Em alguns contextos, isso pode implicar suborno.",,,"pack:inedita_v6,needs_enrichment"
9439,indentation,,recuo,C1,noun,The act of indenting or state of being indented.,O ato de recuar ou o estado de estar recuado.,indentations of the coast,indentacões da costa,"pack:inedita_v6,needs_enrichment"
9440,instinctual,,instintivo,C1,adjective,"Of, relating to, or derived from instinct.","De, relacionado a, ou derivado do instinto.",,,"pack:inedita_v6,needs_enrichment"
9441,incarcerated,,encarcerado,C1,verb,"To lock away; to imprison, especially for breaking the law.","Trancar; aprisionar, especialmente por violar a lei.",The former convict was incarcerated for 10 years before being released on parole.,O ex-convicto foi encarcerado por 10 anos antes de ser libertado sob regime de passagem.,"pack:inedita_v6,needs_enrichment"
9442,incomparable,ɪŋkəmˈpærəbəl,incomparável,C1,noun,Something beyond compare; a thing with which there is no comparison.,Algo incomparável; uma coisa com a qual não há comparação.,"The museum curator struggled to describe the painting's beauty, finding it incomparable even among her vast collection of art treasures.","A curadora do museu lutou para descrever a beleza da pintura, achando-a incomparável mesmo em meio à sua vasta coleção de tesouros artísticos.","pack:inedita_v6,needs_enrichment"
9443,incubate,ˈɪŋkjʊbeɪt,incubar,C1,verb,"To brood, raise, or maintain eggs, organisms, or living tissue through the provision of ideal environmental conditions.","Incubar, criar ou manter ovos, organismos ou tecido vivo por meio da provisão de condições ambientais ideais.",,,"pack:inedita_v6,needs_enrichment"
9444,intercession,,intercessão,C1,noun,The act of intervening or mediating between two parties.,O ato de intervir ou mediar entre duas partes.,The pastor prayed to God for intercession on behalf of her family during the severe storm that hit their town last night.,O pastor pediu oração por intercessão em favor de sua família durante a tempestade severa que atingiu sua cidade na noite anterior.,"pack:inedita_v6,needs_enrichment"
9445,indescribable,ɪndɪˈskɹaɪbəbl̩,indescritível,C1,adjective,"Impossible, or very difficult to describe.","Impossível, ou muito difícil de descrever.",He proved it with indescribable mathematics.,Ele provou isso com matemática indescritível.,"pack:inedita_v6,needs_enrichment"
9446,incalculable,,incalculável,C1,adjective,Too great or numerous to be computed.,Grande demais ou numeroso demais para ser calculado.,The loss the National Library suffered from the fire is incalculable.,A perda que a Biblioteca Nacional sofreu com o incêndio é incalculável.,"pack:inedita_v6,needs_enrichment"
9447,intensifying,,intensificando,C1,verb,To render more intense,Para tornar mais intenso,to intensify a photographic negative,intensificar um negativo fotográfico,"pack:inedita_v6,needs_enrichment"
9448,insolvency,[ɪnˈsɒlvn̩si],insolvência,C1,noun,"The condition of being insolvent; the state or condition of a person who is insolvent; the condition of one who is unable to pay his debts as they fall due, or in the usual course of trade and business.","A condição de ser insolvente; o estado ou condição de uma pessoa que é insolvente; a condição de alguém que não consegue pagar suas dívidas à medida que vencem, ou no curso usual do comércio e dos negócios.",The company faces insolvency.,A empresa enfrenta insolvência.,"pack:inedita_v6,needs_enrichment"
9449,intrude,ɪnˈtɹuːd,intrometer,C1,verb,"To thrust oneself in; to come or enter without invitation, permission, or welcome; to encroach; to trespass.",Entrar sem convite; vir ou entrar sem permissão ou boas-vindas; invadir; transgredir.,to intrude on families at unseasonable hours; to intrude on the lands of another,invadir famílias em horários inadequados; invadir as terras de outro,"pack:inedita_v6,needs_enrichment"
9450,insurgency,ɪnˈsɜː.dʒən.si,insurgência,C1,noun,Rebellion; revolt; the state of being insurgent,Rebelião; revolta; o estado de ser insurgente,suppress the insurgency by isolating the rebels from the rest of the population,suprimir a insurgência isolando os rebeldes do resto da população,"pack:inedita_v6,needs_enrichment"
9451,indwelling,,inerente,C1,noun,"A dwelling within, especially lodgement or habitation in the mind or soul.","Uma morada interior, especialmente um alojamento ou habitação na mente ou na alma.",,,"pack:inedita_v6,needs_enrichment"
9452,incurable,ˌɪnˈkjʊəɹəbl,incurável,C1,noun,One who cannot be cured.,Aquele que não pode ser curado.,The doctor explained that her patient's condition was incurable and would require ongoing treatment to manage its symptoms.,O médico explicou que o estado do seu paciente era irreversível e precisava de tratamento contínuo para gerenciar seus sintomas.,"pack:inedita_v6,needs_enrichment"
9453,intimidate,ɪnˈtɪmɪdeɪt,intimidar,C1,verb,"To make timid or afraid; to cause to feel fear or nervousness; to deter, especially by threats of violence","Tornar tímido ou com medo; causar sensação de medo ou nervosismo; dissuadir, especialmente por ameaças de violência.","He's trying to intimidate you. If you ignore him, hopefully he'll stop.","Ele está tentando te intimidar. Se você ignorá-lo, espero que ele pare.","pack:inedita_v6,needs_enrichment"
9454,indecision,ɪndɪˈsɪʒ(ə)n,indecisão,C1,noun,"The inability to decide on a course of action, especially if two or more possibilities exist.","A incapacidade de decidir sobre um curso de ação, especialmente se duas ou mais possibilidades existem.","Billy Toad has shown extreme indecision in all aspects when it comes to his jeep. Whether it's how to modify it, or if he will sell it.",Billy Toad demonstrou extrema indecisão em todos os aspectos quando se trata de seu jipe. Seja sobre como modificá-lo ou se ele irá vendê-lo.,"pack:inedita_v6,needs_enrichment"
9455,inspirational,,inspirador,C1,noun,A book or article intended to inspire people with positive feelings.,Um livro ou artigo destinado a inspirar as pessoas com sentimentos positivos.,The company's new marketing campaign was designed to be inspirational and motivate its target audience to take action.,O novo campanha de marketing da empresa foi projetada para inspirar e motivar seu público-alvo a tomar ação.,"pack:inedita_v6,needs_enrichment"
9456,interstellar,,interestelar,C1,adjective,Between the stars.,Entre as estrelas.,It can take centuries for light to travel interstellar distances.,Pode levar séculos para a luz viajar distâncias interestelares.,"pack:inedita_v6,needs_enrichment"
9457,individualist,,individualista,C1,noun,Someone who believes in individualism as a sociopolitical system.,Alguém que acredita no individualismo como um sistema sociopolítico.,The magazine's cover featured a portrait of a famous individualist who had spent her life challenging societal norms and conventions.,A capa da revista apresentava um retrato de uma pessoa famosa que havia passado toda sua vida desafiando normas e convenções sociais.,"pack:inedita_v6,needs_enrichment"
9458,interviewee,ˌɪn.tə.vjuːˈiː,entrevistado,C1,noun,"Someone being interviewed, i.e. the person answering the questions.","Alguém sendo entrevistado, ou seja, a pessoa que responde às perguntas.",,,"pack:inedita_v6,needs_enrichment"
9459,indiscriminately,,indiscriminadamente,C1,adverb,In an indiscriminate manner.,De maneira indiscriminada.,The charity volunteers distributed food and clothes indiscriminately to everyone on the street that night.,Os voluntários de caridade distribuíram comida e roupas aleatoriamente a todos na rua aquela noite.,"pack:inedita_v6,needs_enrichment"
9460,interrelationship,,inter-relação,C1,noun,A relationship between multiple things.,Uma relação entre várias coisas.,The company's success is largely dependent on the harmonious interrelationship between its various departments and stakeholders.,O sucesso da empresa depende fortemente da harmoniosa interação entre seus diferentes departamentos e atores envolvidos.,"pack:inedita_v6,needs_enrichment"
