id,english,portuguese,level,word_type,example_en,example_pt,missing_example_en,missing_example_pt
6677,kinetic,cinÃ©tico,C1,adjective,,,True,True
6678,knowing,sabendo,C1,verb,,,True,True
6679,keeper,guardiÃ£o,C1,noun,Finders keepers,,False,True
6682,kindly,gentilmente,C1,adjective,,,True,True
6683,killed,morto,C1,verb,,,True,True
6686,killing,matanÃ§a,C1,verb,,,True,True
6688,knocking,batendo,C1,verb,,,True,True
6690,knocked,derrubado,C1,verb,,,True,True
6692,keeping,mantendo,C1,verb,,,True,True
6693,kirk,igreja,C1,noun,,,True,True
6695,kings,reis,C1,noun,,,True,True
6698,knights,cavaleiros,C1,noun,,,True,True
6699,knows,sabe,C1,noun,,,True,True
6701,kinds,tipos,C1,noun,,,True,True
6702,knopf,botÃ£o,C1,,,,True,True
6703,latent,latente,C1,noun,,,True,True
6707,lumen,lÃºmen,C1,noun,,,True,True
6710,lance,lanÃ§a,C2,noun,,,True,True
6715,labour,trabalho,C2,noun,,,True,True
6719,launched,lanÃ§ado,C2,verb,,,True,True
6720,lag,atraso,C2,noun,,,True,True
6723,lucky,sortudo,C2,adjective,,,True,True
6725,lumbar,lombar,C2,noun,,,True,True
6729,launching,lanÃ§amento,A1,verb,,,True,True
6730,lacks,faltas,A1,noun,,,True,True
6733,lucy,lÃºcia,A1,,,,True,True
6734,luke,morno,A1,,,,True,True
6735,lang,lÃ­ngua,A1,,,,True,True
6738,la,lÃ¡,A1,noun,,,True,True
6740,lutheran,luterano,A1,,,,True,True
6743,metaphysical,metafÃ­sico,A1,adjective,,,True,True
6744,malignant,maligno,A1,noun,,,True,True
6747,meadow,prado,A1,noun,,,True,True
6748,menace,ameaÃ§a,A1,noun,,,True,True
6750,melody,melodia,A1,noun,,,True,True
6752,metaphor,metÃ¡fora,A1,noun, since use of those words would imply a simile),,False,True
6756,metallic,metÃ¡lico,A1,noun,,,True,True
6757,memorandum,memorando,A1,noun,,,True,True
6759,mentality,mentalidade,A1,noun,,,True,True
6760,mentioned,mencionado,A1,verb,,,True,True
6761,mead,hidromel,A1,noun,,,True,True
6763,memorable,memorÃ¡vel,A1,adjective,,,True,True
6765,mercury,mercÃºrio,A1,noun,,,True,True
6766,metric,mÃ©trica,A1,noun,,,True,True
6768,methods,mÃ©todos,A1,noun,,,True,True
6770,metropolitan,metropolitano,A1,noun,,,True,True
6771,memoir,memÃ³ria,A1,noun,,,True,True
6774,memo,memorando,A1,noun,,,True,True
6776,mediation,mediaÃ§Ã£o,A1,noun,,,True,True
6779,measurement,mediÃ§Ã£o,A1,noun,,,True,True
6781,measurable,mensurÃ¡vel,A1,noun,,,True,True
6783,mechanics,mecÃ¢nica,A1,noun,,,True,True
6784,methodist,metodista,A1,noun,,,True,True
6785,merchants,comerciantes,A1,noun,,,True,True
6786,metabolism,metabolismo,A1,noun,,,True,True
6787,ma,mÃ£e,A1,noun,,,True,True
6791,methyl,metil,A1,noun, formally derived from methane by the loss of a hydrogen atom,,False,True
6792,mechanically,mecanicamente,A1,adverb,,,True,True
6794,memoirs,memÃ³rias,A1,noun,,,True,True
6796,mentioning,mencionando,A1,verb,,,True,True
6798,mexicans,mexicanos,A1,,,,True,True
6799,membrane,membrana,A1,noun," formando um plano ou filme e separando dois ambientes (geralmente em uma planta ou animal).""",,False,True
6800,mediterranean,mediterrÃ¢neo,A1,adjective,,,True,True
6802,mentally,mentalmente,A1,adverb,,,True,True
6803,malaysia,MalÃ¡sia,A1,,,,True,True
6808,nonetheless,nÃ£o obstante,A1,adverb,,,True,True
6811,negligible,negligÃ­vel,A1,adjective,,,True,True
6812,novelty,novidade,A1,noun,,,True,True
6813,neglected,negligenciado,A1,verb,to neglect duty or business,,False,True
6815,noted,notado,A1,verb,,,True,True
6816,negligence,negligÃªncia,A1,noun,,,True,True
6818,nobility,nobreza,A2,noun,,,True,True
6819,noticeable,perceptÃ­vel,A2,adjective,,,True,True
6822,noticed,percebido,A2,verb,,,True,True
6823,negation,negaÃ§Ã£o,A2,noun,,,True,True
6825,notification,notificaÃ§Ã£o,A2,noun,,,True,True
6826,notably,notavelmente,A2,adverb,,,True,True
6827,notions,noÃ§Ãµes,A2,noun, or imagined,,False,True
6830,necessarily,necessariamente,A2,adverb,,,True,True
6831,nowadays,atualmente,A2,adverb,,,True,True
6835,normally,normalmente,A2,adverb,,,True,True
6840,needs,necessidades,A2,adverb,,,True,True
6841,norman,normando,A2,noun,,,True,True
6842,needless,desnecessÃ¡rio,A2,adjective,,,True,True
6843,novelist,romancista,A2,noun,,,True,True
6845,ne,nordeste,A2,adverb,,,True,True
6848,nonlinear,nÃ£o linear,A2,adjective,,,True,True
6851,nomination,nomeaÃ§Ã£o,A2,noun,,,True,True
6852,netherlands,PaÃ­ses Baixos,A2,,,,True,True
6853,noting,notando,A2,verb,,,True,True
6855,notices,notÃ­cias,A2,noun,,,True,True
6857,nodules,nÃ³dulos,A2,noun,,,True,True
6859,overt,evidente,A2,adjective,,,True,True
6860,opaque,opaco,A2,noun,,,True,True
6861,obsolete,obsoleto,A2,adjective, etc.) No longer in use,,False,True
6862,oblique,oblÃ­quo,A2,noun,,,True,True
6865,oracle,orÃ¡culo,A2,noun,,,True,True
6867,opposition,oposiÃ§Ã£o,A2,noun,,,True,True
6870,obsession,obsessÃ£o,A2,noun,,,True,True
6873,ordinance,portaria,A2,noun,,,True,True
6876,origin,origem,A2,noun,,,True,True
6879,operation,operaÃ§Ã£o,A2,noun,,,True,True
6880,orient,orientar,A2,proper noun,,,True,True
6884,observation,observaÃ§Ã£o,A2,noun,O ato de observar e o fato de ser observado (veja observÃ¢ncia),,False,True
6887,operator,operador,A2,noun,,,True,True
6889,obtained,obtido,A2,verb,,,True,True
6893,orientation,orientaÃ§Ã£o,A2,noun,,,True,True
6895,obscured,obscurecido,A2,verb,,,True,True
6896,optical,Ã³ptico,A2,adjective,,,True,True
6918,ordinarily,ordinariamente,B1,adverb,,,True,True
6919,opposing,oposto,B1,verb,,,True,True
6922,ore,minÃ©rio,B1,noun,,,True,True
6928,opposed,oposto,B1,verb,,,True,True
6938,operated,operado,B1,verb,,,True,True
6939,originated,originou,B1,verb,,,True,True
6942,obtaining,obtendo,B1,verb,,,True,True
6948,overly,excessivamente,B1,adjective,,,True,True
6953,overcoming,superaÃ§Ã£o,B1,verb,,,True,True
6955,opponents,oponentes,B1,noun,,,True,True
6962,operates,opera,B1,verb,,,True,True
6967,pleased,satisfeito,B1,verb,,,True,True
6968,plausible,plausÃ­vel,B1,adjective, or acceptable,,False,True
6970,pleasing,agradÃ¡vel,B1,verb,,,True,True
6974,plainly,claramente,B1,adverb,,,True,True
6982,plateau,platÃ´,B1,noun,,,True,True
6983,placement,colocaÃ§Ã£o,B1,noun,,,True,True
6985,plunged,mergulhou,B1,verb,,,True,True
6988,possessed,possuÃ­do,B1,verb,,,True,True
6990,possibly,possivelmente,B1,adverb,,,True,True
6991,playing,jogando,B1,verb,,,True,True
6992,plains,planÃ­cies,B1,noun, and towns,,False,True
6993,possesses,possui,B1,verb,,,True,True
7002,possessing,possuindo,B2,verb,,,True,True
7007,popularity,popularidade,B2,noun,,,True,True
7013,plaintiff,autor,B2,noun,,,True,True
7015,potentially,potencialmente,B2,adverb,,,True,True
7036,questioning,questionamento,B2,verb,,,True,True
7037,questionable,questionÃ¡vel,B2,adjective,,,True,True
7043,quickly,rapidamente,B2,adverb,,,True,True
7045,questioned,questionado,B2,verb,,,True,True
7047,quantum,quÃ¢ntico,B2,noun,,,True,True
7050,questionnaire,questionÃ¡rio,B2,noun,,,True,True
7052,quota,cota,B2,noun,,,True,True
7053,questions,perguntas,B2,noun, reply or response,,False,True
7056,quotes,aspas,B2,noun,,,True,True
7058,quotas,cotas,B2,noun,,,True,True
7063,questionnaires,questionÃ¡rios,B2,noun,,,True,True
7064,reverence,reverÃªncia,B2,noun,,,True,True
7065,refined,refinado,B2,verb,,,True,True
7066,reserved,reservado,B2,verb,,,True,True
7077,reluctant,relutante,B2,adjective,,,True,True
7086,recurrent,recorrente,B2,adjective,,,True,True
7091,reverend,reverendo,B2,noun,,,True,True
7092,recollection,recordaÃ§Ã£o,C1,noun,,,True,True
7097,result,resultado,C1,noun,,,True,True
7102,regiment,regimento,C1,noun,,,True,True
7104,restricted,restringido,C1,verb,,,True,True
7105,refinement,refinamento,C1,noun,,,True,True
7110,revealed,revelado,C1,verb,,,True,True
7111,regimen,regime,C1,noun,,,True,True
7113,retarded,retardado,C1,verb,,,True,True
7115,resigned,resignado,C1,verb,,,True,True
7116,regarded,considerado,C1,verb,,,True,True
7117,represented,representado,C1,verb,,,True,True
7119,remained,permaneceu,C1,verb,,,True,True
7120,retardation,retardo,C1,noun,,,True,True
7123,revealing,revelador,C1,verb,,,True,True
7125,reconciled,reconciliado,C1,verb,,,True,True
7126,represents,representa,C1,verb,,,True,True
7133,regardless,independentemente,C1,adjective,,,True,True
7138,restoration,restauraÃ§Ã£o,C1,noun,,,True,True
7139,reliance,confianÃ§a,C1,noun,,,True,True
7141,resistant,resistente,C1,noun,,,True,True
7143,revolutionary,revolucionÃ¡rio,C1,noun,,,True,True
7144,respective,respectivo,C1,adjective,,,True,True
7145,regarding,a respeito de,C1,verb,,,True,True
7148,reveals,revela,C1,noun,,,True,True
7149,replacement,substituiÃ§Ã£o,C1,noun,,,True,True
7150,respondent,respondente,C1,noun,,,True,True
7151,relaxation,relaxamento,C1,noun,,,True,True
7155,relieved,aliviado,C1,verb,,,True,True
7156,remaining,restante,C1,verb,,,True,True
7160,relationships,relacionamentos,C1,noun,,,True,True
7161,resented,ressentiu,C1,verb,,,True,True
7173,revived,revivido,C2,verb,,,True,True
7177,regeneration,regeneraÃ§Ã£o,C2,noun,,,True,True
7179,reformation,reforma,C2,noun,,,True,True
7180,repression,repressÃ£o,C2,noun,,,True,True
7183,respectively,respectivamente,C2,adverb,,,True,True
7190,reconstructed,reconstruÃ­do,A1,verb,,,True,True
7191,rests,descansa,A1,noun,,,True,True
7192,results,resultados,A1,noun,,,True,True
7196,recollections,recordaÃ§Ãµes,A1,noun,,,True,True
7198,resembles,assemelha-se,A1,verb,,,True,True
7199,recorder,gravador,A1,noun,,,True,True
7201,respiration,respiraÃ§Ã£o,A1,noun,,,True,True
7202,resultant,resultante,A1,noun,,,True,True
7205,regain,recuperar,A1,verb,,,True,True
7207,repetitive,repetitivo,A1,adjective,,,True,True
7209,refining,refinamento,A1,verb,,,True,True
7213,renewed,renovado,A1,verb,,,True,True
7219,resembling,parecido,A1,verb,,,True,True
7220,responded,respondeu,A1,verb,,,True,True
7221,reviewing,revisando,A1,verb,,,True,True
7222,relatives,parentes,A1,noun,,,True,True
7234,sage,sÃ¡bio,A1,noun,,,True,True
7238,satisfied,satisfeito,A1,verb,,,True,True
7240,solidarity,solidariedade,A1,noun, such as the unifying principle that defines the labor movement,,False,True
7241,satisfactory,satisfatÃ³rio,A1,adjective,,,True,True
7243,sanctioned,sancionado,A1,verb,,,True,True
7244,satisfying,satisfatÃ³rio,A1,verb,,,True,True
7245,solely,unicamente,A1,adverb,,,True,True
7253,sadly,infelizmente,A1,adverb,,,True,True
7254,safer,mais seguro,A1,adjective,,,True,True
7259,says,diz,A1,noun,,,True,True
7264,saints,santos,A2,noun,,,True,True
7270,safely,seguramente,A2,adverb,,,True,True
7273,samples,amostras,A2,noun,,,True,True
7276,tentative,provisÃ³rio,A2,noun,,,True,True
7277,temperament,temperamento,A2,noun,,,True,True
7279,tempting,tentador,A2,verb,,,True,True
7280,tolerance,tolerÃ¢ncia,A2,noun,,,True,True
7281,temperate,temperado,A2,verb,,,True,True
7287,tenure,mandato,A2,noun,,,True,True
7289,tending,cuidando,A2,verb,,,True,True
7296,touching,comovente,A2,adjective,,,True,True
7298,torch,tocha,A2,noun,,,True,True
7300,temporarily,temporariamente,A2,adverb,,,True,True
7302,tempted,tentado,A2,verb,,,True,True
7305,tendencies,tendÃªncias,A2,noun,,,True,True
7312,topics,tÃ³picos,A2,noun,,,True,True
7319,tended,tendia,A2,verb,,,True,True
7320,uneasy,inquieto,A2,adjective,,,True,True
7322,undermine,minar,A2,verb,,,True,True
7323,unity,unidade,A2,noun,,,True,True
7324,uncertainty,incerteza,A2,noun,,,True,True
7325,unfortunate,infeliz,A2,noun,,,True,True
7329,undertake,empreender,A2,verb,,,True,True
7330,unaware,desconhecedor,A2,adjective,,,True,True
7331,undertaking,empreendimento,B1,verb,,,True,True
7332,unprecedented,inÃ©dito,B1,adjective, or experienced,,False,True
7333,uncommon,incomum,B1,adjective,,,True,True
7335,unconsciously,inconscientemente,B1,adverb,,,True,True
7336,undoubtedly,indubitavelmente,B1,adverb,,,True,True
7337,uncomfortable,desconfortÃ¡vel,B1,adjective,,,True,True
7338,unwilling,relutante,B1,adjective,,,True,True
7339,undue,indevido,B1,adjective,,,True,True
7340,unfamiliar,desconhecido,B1,noun,,,True,True
7341,unfavorable,desfavorÃ¡vel,B1,adjective,,,True,True
7342,unclear,incerto,B1,adjective,,,True,True
7345,unreasonable,irracional,B1,adjective,,,True,True
7346,unrest,agitaÃ§Ãµes,B1,noun, especially in a political context,,False,True
7348,unseen,invisÃ­vel,B1,adjective,,,True,True
7358,understandable,compreensÃ­vel,B1,adjective,,,True,True
7360,unimportant,irrelevante,B1,adjective,,,True,True
7365,undertaken,empreendido,B1,verb,,,True,True
7372,undermined,minado,B1,verb,,,True,True
7377,uncertainties,incertezas,B1,noun,,,True,True
7381,unwanted,indesejado,B1,noun,,,True,True
7382,undertook,empreendeu,B1,verb,,,True,True
7389,vicinity,vizinhanÃ§a,B1,noun,,,True,True
7396,vacant,vago,B1,adjective,,,True,True
7406,vector,vetor,B1,noun,,,True,True
7422,virtues,virtudes,B2,noun,,,True,True
7426,ventricle,ventrÃ­culo,B2,noun,,,True,True
7428,vastly,imensamente,B2,adverb,"""""""Vastly"""" significa de maneira muito grande ou em grande quantidade",,False,True
7432,visitors,visitantes,B2,noun,,,True,True
7438,ward,ala,B2,noun,,,True,True
7439,wretched,miserÃ¡vel,B2,adjective,,,True,True
7441,warm,quente,B2,adjective,,,True,True
7443,warmth,calor,B2,noun,,,True,True
7446,wanting,querendo,B2,verb,,,True,True
7447,wilderness,selva,B2,noun,,,True,True
7449,warrant,mandado,B2,noun,,,True,True
7450,wandered,vagou,B2,verb,,,True,True
7451,ware,mercadoria,B2,noun,,,True,True
7452,withstand,suportar,B2,verb,,,True,True
7454,witness,testemunha,B2,noun,,,True,True
7456,warfare,guerra,B2,noun,,,True,True
7457,wandering,vagando,B2,verb,,,True,True
7458,wright,construtor,B2,noun,,,True,True
7459,wanted,procurado,B2,verb,,,True,True
7461,wavelength,comprimento de onda,B2,noun,,,True,True
7462,widespread,generalizado,B2,adjective,,,True,True
7465,wa,uÃ¡,B2,noun,,,True,True
7467,wished,desejado,B2,verb,,,True,True
7468,witchcraft,bruxaria,B2,noun,,,True,True
7469,wrist,pulso,B2,noun, and metacarpals where the hand is attached to the arm,,False,True
7478,wings,asas,C1,noun, insect) body that enables it to fly,,False,True
7479,waiting,esperando,C1,verb,,,True,True
7480,waves,ondas,C1,verb,,,True,True
7481,waving,acenando,C1,verb,,,True,True
7482,waved,acenou,C1,verb,,,True,True
7483,writings,escritos,C1,noun,,,True,True
7487,warriors,guerreiros,C1,noun,,,True,True
7488,warnings,avisos,C1,noun,,,True,True
7491,wales,PaÃ­s de Gales,C1,noun,,,True,True
7492,waters,Ã¡guas,C1,noun,,,True,True
7493,wisely,sabiamente,C1,adverb,,,True,True
7494,wartime,tempo de guerra,C1,noun,,,True,True
7496,wishing,desejando,C1,verb,,,True,True
7499,xviii,dezoito,C1,,,,True,True
7500,yielding,cedendo,C1,verb,,,True,True
7502,yelled,gritou,C1,verb,,,True,True
7503,yarn,fio,C1,noun,,,True,True
7504,yielded,rendeu,C1,verb,,,True,True
7508,yours,seu,C1,pronoun,,,True,True
7511,youngsters,jovens,C1,noun,,,True,True
7513,yoga,ioga,C1,noun,,,True,True
7514,ye,vÃ³s,C1,verb,,,True,True
7517,younger,mais jovem,C2,adjective,,,True,True
7518,yu,vocÃª,C2,,,,True,True
7519,yugoslavia,IugoslÃ¡via,C2,,,,True,True
7520,youngest,mais jovem,C2,adjective,,,True,True
7522,yields,rendimentos,C2,verb,,,True,True
7524,zionist,sionista,C2,noun,,,True,True
7526,zealand,zelÃ¢ndia,C2,,,,True,True
7528,zurich,Zurique,C2,,,,True,True
7530,analogous,anÃ¡logo,A1,adjective,,,True,True
7531,antique,antigo,A1,noun,,,True,True
7533,anonymous,anÃ´nimo,A1,adjective,,,True,True
7534,anna,ana,A1,noun,,,True,True
7535,anew,novamente,A1,adverb,,,True,True
7536,annum,ano,A1,,,,True,True
7539,bliss,Ãªxtase,A1,noun,,,True,True
7540,benedict,bento,A1,,,,True,True
7543,blended,misturado,A1,verb,,,True,True
7544,benzene,benzeno,A1,noun,,,True,True
7545,conjecture,conjectura,A1,noun,,,True,True
7547,contemplate,contemplar,A1,verb,,,True,True
7550,constrained,constrangido,A1,verb,,,True,True
7552,commencement,inÃ­cio,A1,noun,,,True,True
7554,conferred,conferido,A1,verb,,,True,True
7555,contended,contendido,A1,verb,,,True,True
7556,compulsive,compulsivo,A1,noun,,,True,True
7558,commonwealth,comunidade,A1,noun,,,True,True
7559,competitor,concorrente,A1,noun,,,True,True
7560,contented,contente,A1,verb,,,True,True
7561,confines,confins,A1,verb,,,True,True
7562,confirming,confirmando,A1,verb,,,True,True
7564,completeness,completude,A1,noun,,,True,True
7566,convection,convecÃ§Ã£o,A1,noun,,,True,True
7569,contests,concursos,A1,noun,,,True,True
7571,constituting,constituindo,A1,verb,,,True,True
7572,dichotomy,dicotomia,A1,noun,,,True,True
7573,disparity,disparidade,A1,noun,,,True,True
7574,din,barulho,A1,noun,,,True,True
7576,dignified,digno,A1,adjective,,,True,True
7577,discursive,discursivo,A1,adjective,,,True,True
7579,dictatorship,ditadura,A1,noun,,,True,True
7580,discriminatory,discriminatÃ³rio,A1,adjective,,,True,True
7583,disciplined,disciplinado,A1,verb,,,True,True
7586,diversity,diversidade,A1,noun,,,True,True
7587,disabled,deficiente,A1,verb,,,True,True
7589,dismissal,demissÃ£o,A1,noun,,,True,True
7592,discouraged,desanimado,A1,verb,,,True,True
7594,displacement,deslocamento,A1,noun,,,True,True
7599,dispatched,despachado,A1,verb,,,True,True
7604,dis,des,A1,noun,,,True,True
7608,directive,diretiva,A1,noun,,,True,True
7610,disastrous,desastroso,A1,adjective,,,True,True
7617,directly,diretamente,A2,adverb,,,True,True
7619,dialectical,dialÃ©tico,A2,adjective,,,True,True
7620,dir,diretÃ³rio,A2,,,,True,True
7622,distribution,distribuiÃ§Ã£o,A2,noun,,,True,True
7623,diagnosis,diagnÃ³stico,A2,verb,,,True,True
7624,disability,deficiÃªncia,A2,noun,,,True,True
7625,dilution,diluiÃ§Ã£o,A2,noun,,,True,True
7628,dissipation,dissipa\u00e7\u00e3o,A2,noun,,,True,True
7629,dialog,diÃ¡logo,A2,noun,,,True,True
7630,dietary,dietÃ©tico,A2,noun,,,True,True
7632,dies,morre,A2,verb,,,True,True
7634,disappeared,desaparecido,A2,verb,,,True,True
7637,dilemmas,dilemas,A2,noun,,,True,True
7638,directives,diretivas,A2,noun,,,True,True
7640,diameter,diÃ¢metro,A2,noun,,,True,True
7643,diagnostic,diagnÃ³stico,A2,noun,,,True,True
7645,diversified,diversificado,A2,adjective,,,True,True
7648,displaced,deslocado,A2,verb,,,True,True
7651,disadvantages,desvantagens,A2,noun,,,True,True
7652,diaphragm,diafragma,A2,noun, contracted and relaxed in respiration to draw air into and expel air from the lungs,,False,True
7654,diffraction,difraÃ§Ã£o,A2,noun,,,True,True
7660,disputed,disputado,A2,verb,,,True,True
7664,enhance,melhorar,A2,verb,Levantar.,,False,True
7665,essence,essÃªncia,A2,noun,,,True,True
7667,eloquent,eloquente,A2,adjective," persuasivo e articulado.""",,False,True
7668,empirical,empÃ­rico,A2,adjective,,,True,True
7669,embrace,abraÃ§o,A2,noun,,,True,True
7671,entity,entidade,A2,noun,,,True,True
7673,encompass,abarcar,A2,verb,,,True,True
7674,established,estabelecido,A2,verb,,,True,True
7676,endeavour,esforÃ§o,A2,noun,,,True,True
7677,essentially,essencialmente,A2,adverb,,,True,True
7678,emphatically,enfaticamente,A2,adverb,,,True,True
7681,emergence,emergÃªncia,A2,noun, or of rising into view,,False,True
7682,enduring,duradouro,A2,verb,,,True,True
7683,endowment,dotaÃ§Ã£o,A2,noun,,,True,True
7688,endowed,dotado,A2,verb,,,True,True
7689,elongated,alongado,A2,verb,,,True,True
7690,encouraging,encorajador,A2,verb,,,True,True
7691,enhanced,aprimorado,A2,verb,Levantar.,,False,True
7695,embodied,corporificado,A2,verb,,,True,True
7699,embarrassed,envergonhado,A2,verb,,,True,True
7700,elevation,elevaÃ§Ã£o,A2,noun, or quality to a higher,,False,True
7702,embarrassment,vergonha,A2,noun,,,True,True
7703,encouraged,incentivado,A2,verb,,,True,True
7705,endless,infinito,A2,adjective,endless time,,False,True
7707,enthusiastically,entusiasticamente,B1,adverb,,,True,True
7708,establishing,estabelecendo,B1,verb,,,True,True
7709,est,Ã©,B1,noun,,,True,True
7712,eloquence,eloquÃªncia,B1,noun,,,True,True
7713,elaboration,elaboraÃ§Ã£o,B1,noun,,,True,True
7717,emptiness,vazio,B1,noun,,,True,True
7719,enamel,esmalte,B1,noun,Um revestimento opaco e vÃ­treo assado em objetos de metal ou cerÃ¢mica.,,False,True
7721,empress,imperatriz,B1,noun,,,True,True
7722,encouragement,incentivo,B1,noun,,,True,True
7730,electrical,elÃ©trico,B1,noun,,,True,True
7731,embedded,embutido,B1,verb,,,True,True
7732,entrenched,enraizado,B1,verb,,,True,True
7733,entertained,entreter,B1,verb,,,True,True
7734,emission,emissÃ£o,B1,noun,,,True,True
7739,encompasses,abrange,B1,verb,,,True,True
7741,escaping,escapando,B1,verb,,,True,True
7745,enhancing,melhorando,B1,verb,Levantar.,,False,True
7746,embraced,abraÃ§ado,B1,verb,,,True,True
7748,encourages,incentiva,B1,verb,,,True,True
7750,enhances,melhora,B1,verb,Levantar.,,False,True
7751,esophagus,esÃ´fago,B1,noun,,,True,True
7752,eligible,elegÃ­vel,B1,noun,,,True,True
7753,embryonic,embrionÃ¡rio,B1,adjective,,,True,True
7754,elected,eleito,B1,verb,,,True,True
7756,embracing,abraÃ§ando,B1,verb,,,True,True
7759,endured,suportado,B1,verb,,,True,True
7760,essentials,essenciais,B1,noun,,,True,True
7764,escaped,escapado,B1,verb,,,True,True
7765,emitted,emitido,B1,verb,,,True,True
7768,electron,elÃ©tron,B1,noun,,,True,True
7769,en,em,B1,noun,,,True,True
7770,es,Ã©,B1,noun,,,True,True
7771,emigration,emigraÃ§Ã£o,B1,noun,,,True,True
7772,estimation,estimativa,B1,noun,,,True,True
7774,encoding,codificaÃ§Ã£o,B1,verb,,,True,True
7775,entrepreneurial,empreendedor,B1,adjective,,,True,True
7777,encoded,codificado,B1,verb,,,True,True
7778,entrepreneurs,empreendedores,B1,noun,,,True,True
7780,establishes,estabelece,B1,verb,,,True,True
7781,embraces,abraÃ§os,B1,noun,,,True,True
7782,facilitate,facilitar,B1,verb,,,True,True
7784,force,forÃ§a,B1,noun,,,True,True
7786,forceful,vigoroso,B1,adjective,,,True,True
7788,forensic,forense,B1,adjective,,,True,True
7789,fertilization,fertilizaÃ§Ã£o,B1,noun,,,True,True
7790,femininity,feminilidade,B1,noun,,,True,True
7791,fossils,fÃ³sseis,B1,noun,,,True,True
7793,grotesque,grotesco,B2,noun,,,True,True
7794,grandeur,grandiosidade,B2,noun,,,True,True
7795,grasping,agarrando,B2,verb,,,True,True
7797,grease,graxa,B2,noun,,,True,True
7798,grossly,grosseiramente,B2,adverb,,,True,True
7799,glen,vale,B2,noun,,,True,True
7803,grained,granulado,B2,verb,,,True,True
7808,hasty,apressado,B2,adjective,,,True,True
7809,hardships,dificuldades,B2,noun,,,True,True
7814,hastened,apressado,B2,verb,,,True,True
7817,indulgence,indulgÃªncia,B2,noun,,,True,True
7820,inception,inÃ­cio,B2,noun,,,True,True
7822,insurrection,insurreiÃ§Ã£o,B2,noun,,,True,True
7823,inasmuch,na medida em que,B2,,,,True,True
7824,inadequacy,inadequaÃ§Ã£o,B2,noun,,,True,True
7826,inaccessible,inacessÃ­vel,B2,noun,,,True,True
7828,increment,incremento,B2,noun,,,True,True
7830,insensitive,insensÃ­vel,B2,adjective,,,True,True
7831,intermediary,intermediÃ¡rio,B2,noun,,,True,True
7832,interrogation,interrogatÃ³rio,B2,noun,,,True,True
7833,incredibly,incrivelmente,B2,adverb,,,True,True
7834,instinctively,instintivamente,B2,adverb,,,True,True
7835,incest,incesto,B2,noun, usually considered taboo,,False,True
7839,inconsistency,inconsistÃªncia,B2,noun,,,True,True
7840,josh,zombar,B2,noun,,,True,True
7841,jour,jornada,B2,,,,True,True
7842,justly,justamente,B2,adverb,,,True,True
7843,journeys,jornadas,B2,noun,,,True,True
7844,jesuit,jesuÃ­ta,B2,,,,True,True
7845,jesuits,jesuÃ­tas,B2,,,,True,True
7848,knelt,ajoelhou,C1,verb,,,True,True
7849,kindergarten,jardim de infÃ¢ncia,C1,noun,,,True,True
7850,luminous,luminoso,C1,adjective,,,True,True
7851,lapse,lapsar,C1,noun,,,True,True
7853,latency,latÃªncia,C1,noun,,,True,True
7855,landmark,marco,C1,noun,Um objeto que marca o limite de um pedaÃ§o de terra (geralmente uma pedra ou uma Ã¡rvore).,,False,True
7856,luggage,bagagem,C1,noun,,,True,True
7857,metropolis,metrÃ³pole,C1,noun,,,True,True
7859,mediator,mediador,C1,noun,,,True,True
7862,nomenclature,nomenclatura,C1,noun,,,True,True
7865,noticing,notando,C1,verb,,,True,True
7867,nonspecific,inespecÃ­fico,C1,adjective,,,True,True
7869,oscillation,oscilaÃ§Ã£o,C1,noun,,,True,True
7870,ordeal,provaÃ§Ã£o,C1,noun,,,True,True
7874,orchard,pomar,C1,noun,,,True,True
7875,overload,sobrecarga,C1,noun,,,True,True
7878,pornography,pornografia,C2,noun,,,True,True
7879,portrayal,retrato,C2,noun,,,True,True
7881,platinum,platina,C2,noun,,,True,True
7883,planetary,planetÃ¡rio,C2,noun,,,True,True
7885,pledged,comprometido,C2,verb,,,True,True
7887,pores,poros,A1,noun,,,True,True
7888,quicker,mais rÃ¡pido,A1,adjective, or capable of doing so,,False,True
7889,queens,rainhas,A1,noun,,,True,True
7893,remembrance,lembranÃ§a,A1,noun,,,True,True
7894,rebirth,renascimento,A1,noun,,,True,True
7895,remedial,corretivo,A1,adjective,,,True,True
7896,remission,remissÃ£o,A1,noun,,,True,True
7897,rectum,reto,A1,noun,,,True,True
7899,relics,relÃ­quias,A1,noun,,,True,True
7901,reconnaissance,reconhecimento,A1,noun,,,True,True
7902,reconstruct,reconstruir,A1,verb,,,True,True
7906,reportedly,supostamente,A1,adverb,,,True,True
7907,resided,residiu,A1,verb,,,True,True
7909,rebellious,rebelde,A1,adjective,,,True,True
7910,reckoned,calculado,A1,verb,,,True,True
7917,sans,sem,A2,adjective,,,True,True
7918,safeguards,salvaguardas,A2,noun,,,True,True
7919,sanitation,saneamento,A2,noun,,,True,True
7922,temperance,temperanÃ§a,A2,noun,,,True,True
7926,unnoticed,despercebido,B1,adjective,,,True,True
7929,uncontrolled,descontrolado,B1,adjective,,,True,True
7931,unconditional,incondicional,B1,adjective,,,True,True
7933,unworthy,indigno,B1,noun,,,True,True
7936,untouched,intocado,B1,adjective, undamaged,,False,True
7937,unfolding,desdobramento,B1,verb,to unfold a map,,False,True
7939,vertex,vÃ©rtice,B1,noun,,,True,True
